site,transect,point,x,y,z
M08-72-2021,0,0,-3.682923431,10.61473608,-4.648843716
M08-72-2021,0,1,-3.573008902,10.59847338,-4.669998598
M08-72-2021,0,2,-3.463094374,10.58221068,-4.719668795
M08-72-2021,0,3,-3.353179846,10.56594797,-4.713790148
M08-72-2021,0,4,-3.243265318,10.54968527,-4.713790148
M08-72-2021,0,5,-3.133350789,10.53342257,-4.690531245
M08-72-2021,0,6,-3.023436261,10.51715987,-4.634509944
M08-72-2021,0,7,-2.913521733,10.50089716,-4.631458554
M08-72-2021,0,8,-2.803607205,10.48463446,-4.645580086
M08-72-2021,0,9,-2.693692676,10.46837176,-4.689997627
M08-72-2021,0,10,-2.583778148,10.45210906,-4.7294311
M08-72-2021,0,11,-2.47386362,10.43584635,-4.675493221
M08-72-2021,0,12,-2.363949092,10.41958365,-4.628342652
M08-72-2021,0,13,-2.254034563,10.40332095,-4.629695993
M08-72-2021,0,14,-2.144120035,10.38705825,-4.576858243
M08-72-2021,0,15,-2.034205507,10.37079555,-4.576858243
M08-72-2021,0,16,-1.924290978,10.35453284,-4.604292722
M08-72-2021,0,17,-1.81437645,10.33827014,-4.612442253
M08-72-2021,0,18,-1.704461922,10.32200744,-4.612442253
M08-72-2021,0,19,-1.594547394,10.30574474,-4.624563546
M08-72-2021,0,20,-1.484632865,10.28948203,-4.626747666
M08-72-2021,0,21,-1.374718337,10.27321933,-4.578615078
M08-72-2021,0,22,-1.264803809,10.25695663,-4.580470685
M08-72-2021,0,23,-1.154889281,10.24069393,-4.616444618
M08-72-2021,0,24,-1.044974752,10.22443122,-4.604981181
M08-72-2021,0,25,-0.935060224,10.20816852,-4.607476946
M08-72-2021,0,26,-0.825145696,10.19190582,-4.637200589
M08-72-2021,0,27,-0.715231168,10.17564312,-4.657765135
M08-72-2021,0,28,-0.605316639,10.15938041,-4.678336511
M08-72-2021,0,29,-0.495402111,10.14311771,-4.683890886
M08-72-2021,0,30,-0.385487583,10.12685501,-4.38422415
M08-72-2021,0,31,-0.275573055,10.11059231,-4.100555862
M08-72-2021,0,32,-0.165658526,10.0943296,-4.097291782
M08-72-2021,0,33,-0.055743998,10.0780669,-4.095093055
M08-72-2021,0,34,0.05417053,10.0618042,-4.013687841
M08-72-2021,0,35,0.164085058,10.0455415,-4.012445995
M08-72-2021,0,36,0.273999587,10.02927879,-4.046059717
M08-72-2021,0,37,0.383914115,10.01301609,-4.080988685
M08-72-2021,0,38,0.493828643,9.996753389,-4.149079111
M08-72-2021,0,39,0.603743171,9.980490686,-4.151746568
M08-72-2021,0,40,0.7136577,9.964227984,-4.002571828
M08-72-2021,0,41,0.823572228,9.947965282,-3.964559433
M08-72-2021,0,42,0.933486756,9.931702579,-3.922694543
M08-72-2021,0,43,1.043401284,9.915439877,-3.898348292
M08-72-2021,0,44,1.153315813,9.899177174,-3.902513359
M08-72-2021,0,45,1.263230341,9.882914472,-3.967567594
M08-72-2021,0,46,1.373144869,9.866651769,-4.278505192
M08-72-2021,0,47,1.483059397,9.850389067,-4.678487668
M08-72-2021,0,48,1.592973926,9.834126364,-4.844982233
M08-72-2021,0,49,1.702888454,9.817863662,-4.844982233
M08-72-2021,0,50,1.812802982,9.80160096,-4.676336053
M08-72-2021,0,51,1.92271751,9.785338257,-4.652774204
M08-72-2021,0,52,2.032632039,9.769075555,-4.638013693
M08-72-2021,0,53,2.142546567,9.752812852,-4.583985147
M08-72-2021,0,54,2.252461095,9.73655015,-3.837995066
M08-72-2021,0,55,2.362375623,9.720287447,-3.837995066
M08-72-2021,0,56,2.472290152,9.704024745,-4.570078639
M08-72-2021,0,57,2.58220468,9.687762042,-4.611557889
M08-72-2021,0,58,2.692119208,9.67149934,-4.643628917
M08-72-2021,0,59,2.802033736,9.655236638,-4.682472754
M08-72-2021,0,60,2.911948265,9.638973935,-4.694341285
M08-72-2021,0,61,3.021862793,9.622711233,-4.809809409
M08-72-2021,0,62,3.131777321,9.60644853,-4.81192708
M08-72-2021,0,63,3.24169185,9.590185828,-4.848370307
M08-72-2021,0,64,3.351606378,9.573923125,-4.867865643
M08-72-2021,0,65,3.461520906,9.557660423,-4.886728004
M08-72-2021,0,66,3.571435434,9.54139772,-4.937974038
M08-72-2021,0,67,3.681349963,9.525135018,-4.954719685
M08-72-2021,0,68,3.791264491,9.508872316,-4.999402211
M08-72-2021,0,69,3.901179019,9.492609613,-5.008167263
M08-72-2021,0,70,4.011093547,9.476346911,-4.984896485
M08-72-2021,0,71,4.121008076,9.460084208,-5.003489664
M08-72-2021,0,72,4.230922604,9.443821506,-5.045303326
M08-72-2021,0,73,4.340837132,9.427558803,-5.064653549
M08-72-2021,0,74,4.45075166,9.411296101,-5.033081772
M08-72-2021,0,75,4.560666189,9.395033398,-4.980706884
M08-72-2021,0,76,4.670580717,9.378770696,-4.915622605
M08-72-2021,0,77,4.780495245,9.362507994,-4.911537057
M08-72-2021,0,78,4.890409773,9.346245291,-4.931571769
M08-72-2021,0,79,5.000324302,9.329982589,-5.170263672
M08-72-2021,0,80,5.11023883,9.313719886,-5.159961574
M08-72-2021,0,81,5.220153358,9.297457184,-5.158895976
M08-72-2021,0,82,5.330067886,9.281194481,-5.148087915
M08-72-2021,0,83,5.439982415,9.264931779,-5.143209278
M08-72-2021,0,84,5.549896943,9.248669076,-5.155711466
M08-72-2021,0,85,5.659811471,9.232406374,-5.08887603
M08-72-2021,0,86,5.769725999,9.216143672,-5.032705304
M08-72-2021,0,87,5.879640528,9.199880969,-5.032705304
M08-72-2021,0,88,5.989555056,9.183618267,-5.104188583
M08-72-2021,0,89,6.099469584,9.167355564,-5.104188583
M08-72-2021,0,90,6.209384112,9.151092862,-5.176236286
M08-72-2021,0,91,6.319298641,9.134830159,-5.213292719
M08-72-2021,0,92,6.429213169,9.118567457,-5.227220803
M08-72-2021,0,93,6.539127697,9.102304754,-5.263815549
M08-72-2021,0,94,6.649042225,9.086042052,-5.282111824
M08-72-2021,0,95,6.758956754,9.06977935,-5.285313728
M08-72-2021,0,96,6.868871282,9.053516647,-5.286002149
M08-72-2021,0,97,6.97878581,9.037253945,-5.256075616
M08-72-2021,0,98,7.088700338,9.020991242,-5.221492078
M08-72-2021,0,99,7.198614867,9.00472854,-5.221492078
M08-72-2021,1,0,-3.756641725,10.11649715,-4.307819989
M08-72-2021,1,1,-3.646727196,10.10023445,-4.336193329
M08-72-2021,1,2,-3.536812668,10.08397174,-4.336193329
M08-72-2021,1,3,-3.42689814,10.06770904,-4.524660431
M08-72-2021,1,4,-3.316983612,10.05144634,-4.573413562
M08-72-2021,1,5,-3.207069083,10.03518364,-4.666460671
M08-72-2021,1,6,-3.097154555,10.01892093,-4.666460671
M08-72-2021,1,7,-2.987240027,10.00265823,-4.706021878
M08-72-2021,1,8,-2.877325499,9.986395529,-4.687286733
M08-72-2021,1,9,-2.76741097,9.970132827,-4.630643216
M08-72-2021,1,10,-2.657496442,9.953870124,-4.630643216
M08-72-2021,1,11,-2.547581914,9.937607422,-4.650147945
M08-72-2021,1,12,-2.437667386,9.921344719,-3.845169649
M08-72-2021,1,13,-2.327752857,9.905082017,-3.712817568
M08-72-2021,1,14,-2.217838329,9.888819315,-3.717301628
M08-72-2021,1,15,-2.107923801,9.872556612,-3.86012907
M08-72-2021,1,16,-1.998009273,9.85629391,-4.530484386
M08-72-2021,1,17,-1.888094744,9.840031207,-4.530484386
M08-72-2021,1,18,-1.778180216,9.823768505,-4.521091026
M08-72-2021,1,19,-1.668265688,9.807505802,-4.439590093
M08-72-2021,1,20,-1.55835116,9.7912431,-4.433702088
M08-72-2021,1,21,-1.448436631,9.774980397,-4.506802349
M08-72-2021,1,22,-1.338522103,9.758717695,-4.502530723
M08-72-2021,1,23,-1.228607575,9.742454993,-4.484755121
M08-72-2021,1,24,-1.118693046,9.72619229,-4.462139328
M08-72-2021,1,25,-1.008778518,9.709929588,-4.193174987
M08-72-2021,1,26,-0.89886399,9.693666885,-4.164448668
M08-72-2021,1,27,-0.788949462,9.677404183,-4.176056861
M08-72-2021,1,28,-0.679034933,9.66114148,-4.419569626
M08-72-2021,1,29,-0.569120405,9.644878778,-4.418512091
M08-72-2021,1,30,-0.459205877,9.628616075,-4.03059534
M08-72-2021,1,31,-0.349291349,9.612353373,-3.99260054
M08-72-2021,1,32,-0.23937682,9.596090671,-3.974456814
M08-72-2021,1,33,-0.129462292,9.579827968,-3.974456814
M08-72-2021,1,34,-0.019547764,9.563565266,-3.953910522
M08-72-2021,1,35,0.090366764,9.547302563,-3.979469793
M08-72-2021,1,36,0.200281293,9.531039861,-4.035443616
M08-72-2021,1,37,0.310195821,9.514777158,-4.27449166
M08-72-2021,1,38,0.420110349,9.498514456,-4.25883929
M08-72-2021,1,39,0.530024877,9.482251753,-4.264815949
M08-72-2021,1,40,0.639939406,9.465989051,-4.359930614
M08-72-2021,1,41,0.749853934,9.449726349,-4.327866162
M08-72-2021,1,42,0.859768462,9.433463646,-3.914248316
M08-72-2021,1,43,0.96968299,9.417200944,-3.905522702
M08-72-2021,1,44,1.079597519,9.400938241,-3.92770399
M08-72-2021,1,45,1.189512047,9.384675539,-4.221450208
M08-72-2021,1,46,1.299426575,9.368412836,-4.22510703
M08-72-2021,1,47,1.409341103,9.352150134,-4.360463254
M08-72-2021,1,48,1.519255632,9.335887431,-4.551017975
M08-72-2021,1,49,1.62917016,9.319624729,-4.88094739
M08-72-2021,1,50,1.739084688,9.303362027,-4.50731893
M08-72-2021,1,51,1.848999216,9.287099324,-4.50731893
M08-72-2021,1,52,1.958913745,9.270836622,-4.351329339
M08-72-2021,1,53,2.068828273,9.254573919,-4.351329339
M08-72-2021,1,54,2.178742801,9.238311217,-4.468828692
M08-72-2021,1,55,2.288657329,9.222048514,-4.544770569
M08-72-2021,1,56,2.398571858,9.205785812,-4.59262306
M08-72-2021,1,57,2.508486386,9.189523109,-4.611430701
M08-72-2021,1,58,2.618400914,9.173260407,-4.611430701
M08-72-2021,1,59,2.728315442,9.156997705,-4.636965993
M08-72-2021,1,60,2.838229971,9.140735002,-4.688636405
M08-72-2021,1,61,2.948144499,9.1244723,-5.009491235
M08-72-2021,1,62,3.058059027,9.108209597,-5.03747949
M08-72-2021,1,63,3.167973555,9.091946895,-5.03747949
M08-72-2021,1,64,3.277888084,9.075684192,-5.085687622
M08-72-2021,1,65,3.387802612,9.05942149,-5.111739899
M08-72-2021,1,66,3.49771714,9.043158787,-5.110954276
M08-72-2021,1,67,3.607631668,9.026896085,-5.103306961
M08-72-2021,1,68,3.717546197,9.010633383,-5.099312337
M08-72-2021,1,69,3.827460725,8.99437068,-5.063642761
M08-72-2021,1,70,3.937375253,8.978107978,-5.129989619
M08-72-2021,1,71,4.047289782,8.961845275,-5.126074412
M08-72-2021,1,72,4.15720431,8.945582573,-5.12562285
M08-72-2021,1,73,4.267118838,8.92931987,-5.121586098
M08-72-2021,1,74,4.377033366,8.913057168,-5.128046665
M08-72-2021,1,75,4.486947895,8.896794465,-5.128046665
M08-72-2021,1,76,4.596862423,8.880531763,-5.16445887
M08-72-2021,1,77,4.706776951,8.864269061,-4.979324774
M08-72-2021,1,78,4.816691479,8.848006358,-4.915037436
M08-72-2021,1,79,4.926606008,8.831743656,-4.909251024
M08-72-2021,1,80,5.036520536,8.815480953,-4.909251024
M08-72-2021,1,81,5.146435064,8.799218251,-4.93182247
M08-72-2021,1,82,5.256349592,8.782955548,-4.973275429
M08-72-2021,1,83,5.366264121,8.766692846,-4.998423516
M08-72-2021,1,84,5.476178649,8.750430143,-5.073609782
M08-72-2021,1,85,5.586093177,8.734167441,-5.107771984
M08-72-2021,1,86,5.696007705,8.717904739,-5.122330528
M08-72-2021,1,87,5.805922234,8.701642036,-5.137406372
M08-72-2021,1,88,5.915836762,8.685379334,-5.174423674
M08-72-2021,1,89,6.02575129,8.669116631,-5.20183313
M08-72-2021,1,90,6.135665818,8.652853929,-5.190632275
M08-72-2021,1,91,6.245580347,8.636591226,-5.187374173
M08-72-2021,1,92,6.355494875,8.620328524,-5.242180321
M08-72-2021,1,93,6.465409403,8.604065821,-5.305708773
M08-72-2021,1,94,6.575323931,8.587803119,-5.299871795
M08-72-2021,1,95,6.68523846,8.571540417,-5.299871795
M08-72-2021,1,96,6.795152988,8.555277714,-5.320249084
M08-72-2021,1,97,6.905067516,8.539015012,-5.306005447
