site,transect,point,x,y,z
T26-42-2021,0,0,-10.01875653,-8.517688408,-5.347894745
T26-42-2021,0,1,-10.02813559,-8.410015318,-5.344721067
T26-42-2021,0,2,-10.03751465,-8.302342228,-5.4593028
T26-42-2021,0,3,-10.04689371,-8.194669138,-5.472647059
T26-42-2021,0,4,-10.05627278,-8.086996048,-5.43086317
T26-42-2021,0,5,-10.06565184,-7.979322958,-5.373539102
T26-42-2021,0,6,-10.0750309,-7.871649869,-5.373539102
T26-42-2021,0,7,-10.08440996,-7.763976779,-5.408589834
T26-42-2021,0,8,-10.09378902,-7.656303689,-5.408589834
T26-42-2021,0,9,-10.10316809,-7.548630599,-5.367613743
T26-42-2021,0,10,-10.11254715,-7.440957509,-5.327265476
T26-42-2021,0,11,-10.12192621,-7.33328442,-5.193681984
T26-42-2021,0,12,-10.13130527,-7.22561133,-5.208253108
T26-42-2021,0,13,-10.14068433,-7.11793824,-5.259011305
T26-42-2021,0,14,-10.1500634,-7.01026515,-5.238274652
T26-42-2021,0,15,-10.15944246,-6.90259206,-5.217495755
T26-42-2021,0,16,-10.16882152,-6.79491897,-5.196871355
T26-42-2021,0,17,-10.17820058,-6.687245881,-5.170577635
T26-42-2021,0,18,-10.18757964,-6.579572791,-5.153826509
T26-42-2021,0,19,-10.19695871,-6.471899701,-5.135042951
T26-42-2021,0,20,-10.20633777,-6.364226611,-5.135042951
T26-42-2021,0,21,-10.21571683,-6.256553521,-5.029009788
T26-42-2021,0,22,-10.22509589,-6.148880432,-5.001122009
T26-42-2021,0,23,-10.23447496,-6.041207342,-5.001122009
T26-42-2021,0,24,-10.24385402,-5.933534252,-5.035847988
T26-42-2021,0,25,-10.25323308,-5.825861162,-5.275464173
T26-42-2021,0,26,-10.26261214,-5.718188072,-5.207212655
T26-42-2021,0,27,-10.2719912,-5.610514982,-5.085313898
T26-42-2021,0,28,-10.28137027,-5.502841893,-5.040251912
T26-42-2021,0,29,-10.29074933,-5.395168803,-5.057754105
T26-42-2021,0,30,-10.30012839,-5.287495713,-4.817529141
T26-42-2021,0,31,-10.30950745,-5.179822623,-4.63405394
T26-42-2021,0,32,-10.31888651,-5.072149533,-4.731800402
T26-42-2021,0,33,-10.32826558,-4.964476444,-4.838177346
T26-42-2021,0,34,-10.33764464,-4.856803354,-4.837901599
T26-42-2021,0,35,-10.3470237,-4.749130264,-4.923411251
