site,transect,point,x,y,z
T24-31-2021,0,0,1.698538991,2.017730149,-5.77620113
T24-31-2021,0,1,1.687796968,1.928475248,-5.824753182
T24-31-2021,0,2,1.677054945,1.839220347,-5.815768058
T24-31-2021,0,3,1.666312922,1.749965446,-5.838865456
T24-31-2021,0,4,1.655570898,1.660710546,-5.840549985
T24-31-2021,0,5,1.644828875,1.571455645,-5.863859791
T24-31-2021,0,6,1.634086852,1.482200744,-5.97632455
T24-31-2021,0,7,1.623344829,1.392945843,-5.996374615
T24-31-2021,0,8,1.612602806,1.303690942,-6.011724517
T24-31-2021,0,9,1.601860782,1.214436041,-6.011724517
T24-31-2021,0,10,1.591118759,1.125181141,-6.024197379
T24-31-2021,0,11,1.580376736,1.03592624,-6.037395954
T24-31-2021,0,12,1.569634713,0.946671339,-6.09833288
T24-31-2021,0,13,1.55889269,0.857416438,-6.121623701
T24-31-2021,0,14,1.548150667,0.768161537,-6.13046981
T24-31-2021,0,15,1.537408643,0.678906636,-6.131003518
T24-31-2021,0,16,1.52666662,0.589651736,-6.16738611
T24-31-2021,0,17,1.515924597,0.500396835,-6.270317658
T24-31-2021,0,18,1.505182574,0.411141934,-6.271066564
T24-31-2021,0,19,1.494440551,0.321887033,-6.290773898
T24-31-2021,0,20,1.483698527,0.232632132,-6.281643781
T24-31-2021,0,21,1.472956504,0.143377231,-6.25593911
T24-31-2021,0,22,1.462214481,0.054122331,-6.25593911
T24-31-2021,0,23,1.451472458,-0.03513257,-6.258425885
T24-31-2021,0,24,1.440730435,-0.124387471,-6.332291957
T24-31-2021,0,25,1.429988411,-0.213642372,-6.348549794
T24-31-2021,0,26,1.419246388,-0.302897273,-6.343374565
T24-31-2021,0,27,1.408504365,-0.392152174,-6.307695472
T24-31-2021,0,28,1.397762342,-0.481407074,-6.300685359
T24-31-2021,0,29,1.387020319,-0.570661975,-6.300685359
T24-31-2021,0,30,1.376278296,-0.659916876,-6.325561758
T24-31-2021,0,31,1.365536272,-0.749171777,-6.383662725
T24-31-2021,0,32,1.354794249,-0.838426678,-6.385721396
T24-31-2021,0,33,1.344052226,-0.927681579,-6.38350443
T24-31-2021,0,34,1.333310203,-1.016936479,-6.391288764
T24-31-2021,0,35,1.32256818,-1.10619138,-6.391623271
T24-31-2021,0,36,1.311826156,-1.195446281,-6.404967839
