site,transect,point,x,y,z
T23-47-2021,0,0,-6.998421066,-6.344045503,-4.044725139
T23-47-2021,0,1,-6.986366931,-6.241722772,-4.048417227
T23-47-2021,0,2,-6.974312796,-6.139400042,-4.056245181
T23-47-2021,0,3,-6.962258661,-6.037077311,-4.046732317
T23-47-2021,0,4,-6.950204526,-5.934754581,-4.038644029
T23-47-2021,0,5,-6.938150391,-5.83243185,-4.02622366
T23-47-2021,0,6,-6.926096256,-5.73010912,-4.02622366
T23-47-2021,0,7,-6.914042121,-5.627786389,-4.037147356
T23-47-2021,0,8,-6.901987986,-5.525463659,-4.037147356
T23-47-2021,0,9,-6.889933851,-5.423140929,-4.033702932
T23-47-2021,0,10,-6.877879716,-5.320818198,-4.033202099
T23-47-2021,0,11,-6.865825581,-5.218495468,-4.033202099
T23-47-2021,0,12,-6.853771446,-5.116172737,-4.053832274
T23-47-2021,0,13,-6.841717311,-5.013850007,-4.065275852
T23-47-2021,0,14,-6.829663176,-4.911527276,-3.988859925
T23-47-2021,0,15,-6.817609041,-4.809204546,-3.988859925
T23-47-2021,0,16,-6.805554906,-4.706881815,-3.998553557
T23-47-2021,0,17,-6.793500771,-4.604559085,-4.043940498
T23-47-2021,0,18,-6.781446636,-4.502236354,-4.048552508
T23-47-2021,0,19,-6.769392501,-4.399913624,-4.036344385
T23-47-2021,0,20,-6.757338366,-4.297590893,-4.039693723
T23-47-2021,0,21,-6.745284231,-4.195268163,-4.043084868
T23-47-2021,0,22,-6.733230096,-4.092945432,-4.029804341
T23-47-2021,0,23,-6.721175961,-3.990622702,-4.022000811
T23-47-2021,0,24,-6.709121826,-3.888299971,-4.015260322
T23-47-2021,0,25,-6.697067691,-3.785977241,-3.953453547
T23-47-2021,0,26,-6.685013556,-3.68365451,-3.953453547
T23-47-2021,0,27,-6.672959421,-3.58133178,-3.954193327
T23-47-2021,0,28,-6.660905286,-3.47900905,-4.003310608
T23-47-2021,0,29,-6.648851151,-3.376686319,-3.967265601
T23-47-2021,0,30,-6.636797016,-3.274363589,-4.037077356
T23-47-2021,0,31,-6.624742881,-3.172040858,-4.032472385
T23-47-2021,0,32,-6.612688746,-3.069718128,-3.989067257
T23-47-2021,0,33,-6.600634611,-2.967395397,-3.988654971
T23-47-2021,0,34,-6.588580476,-2.865072667,-3.989596077
T23-47-2021,0,35,-6.576526341,-2.762749936,-3.960786692
T23-47-2021,0,36,-6.564472206,-2.660427206,-3.960786692
T23-47-2021,0,37,-6.552418071,-2.558104475,-3.967029793
T23-47-2021,0,38,-6.540363936,-2.455781745,-3.957938336
T23-47-2021,0,39,-6.528309801,-2.353459014,-3.803577913
T23-47-2021,0,40,-6.516255666,-2.251136284,-3.75341178
T23-47-2021,0,41,-6.504201531,-2.148813553,-3.737024313
T23-47-2021,0,42,-6.492147396,-2.046490823,-3.702320163
T23-47-2021,0,43,-6.480093261,-1.944168092,-3.702320163
T23-47-2021,0,44,-6.468039126,-1.841845362,-3.701304002
T23-47-2021,0,45,-6.455984991,-1.739522631,-3.468513155
T23-47-2021,0,46,-6.443930856,-1.637199901,-3.404112687
T23-47-2021,0,47,-6.431876721,-1.53487717,-3.36961065
T23-47-2021,0,48,-6.419822586,-1.43255444,-3.378128636
T23-47-2021,0,49,-6.407768451,-1.33023171,-3.459220719
T23-47-2021,0,50,-6.395714316,-1.227908979,-3.578457843
T23-47-2021,0,51,-6.383660181,-1.125586249,-3.595588537
T23-47-2021,0,52,-6.371606046,-1.023263518,-3.599675273
T23-47-2021,0,53,-6.359551911,-0.920940788,-3.600763011
T23-47-2021,0,54,-6.347497776,-0.818618057,-3.623111681
T23-47-2021,0,55,-6.335443641,-0.716295327,-3.607711743
T23-47-2021,0,56,-6.323389506,-0.613972596,-3.602004286
T23-47-2021,0,57,-6.311335371,-0.511649866,-3.567541996
T23-47-2021,0,58,-6.299281236,-0.409327135,-3.537509587
T23-47-2021,0,59,-6.287227101,-0.307004405,-3.531449955
T23-47-2021,0,60,-6.275172966,-0.204681674,-3.445739418
T23-47-2021,0,61,-6.263118831,-0.102358944,-3.42543738
T23-47-2021,0,62,-6.251064696,-3.62133E-05,-3.393570166
T23-47-2021,0,63,-6.239010561,0.102286517,-3.315361485
T23-47-2021,0,64,-6.226956426,0.204609248,-3.331010706
T23-47-2021,0,65,-6.214902291,0.306931978,-3.333801547
T23-47-2021,0,66,-6.202848156,0.409254709,-3.296467527
T23-47-2021,0,67,-6.190794021,0.511577439,-3.359486773
T23-47-2021,0,68,-6.178739886,0.61390017,-3.379606133
T23-47-2021,0,69,-6.166685751,0.7162229,-3.355578331
T23-47-2021,0,70,-6.154631616,0.81854563,-3.309048024
T23-47-2021,0,71,-6.142577481,0.920868361,-3.303648904
T23-47-2021,0,72,-6.130523346,1.023191091,-3.298620035
T23-47-2021,0,73,-6.118469211,1.125513822,-3.270445022
T23-47-2021,0,74,-6.106415076,1.227836552,-3.202591398
T23-47-2021,0,75,-6.094360941,1.330159283,-3.137373673
T23-47-2021,0,76,-6.082306806,1.432482013,-3.137373673
T23-47-2021,0,77,-6.070252671,1.534804744,-3.058881786
T23-47-2021,0,78,-6.058198536,1.637127474,-3.037167025
T23-47-2021,0,79,-6.046144401,1.739450205,-3.037167025
T23-47-2021,0,80,-6.034090266,1.841772935,-3.03998385
T23-47-2021,0,81,-6.022036131,1.944095666,-3.049900353
T23-47-2021,0,82,-6.009981996,2.046418396,-3.008800956
T23-47-2021,0,83,-5.997927861,2.148741127,-3.069802576
T23-47-2021,0,84,-5.985873726,2.251063857,-3.029263256
T23-47-2021,0,85,-5.973819591,2.353386588,-3.029263256
T23-47-2021,0,86,-5.961765456,2.455709318,-3.034689772
T23-47-2021,0,87,-5.949711321,2.558032049,-3.09188983
T23-47-2021,0,88,-5.937657186,2.660354779,-3.158477161
T23-47-2021,0,89,-5.925603051,2.762677509,-3.177191827
T23-47-2021,0,90,-5.913548916,2.86500024,-3.236752339
T23-47-2021,0,91,-5.901494781,2.96732297,-3.25955735
T23-47-2021,0,92,-5.889440646,3.069645701,-3.284626687
T23-47-2021,0,93,-5.877386511,3.171968431,-3.293236412
T23-47-2021,0,94,-5.865332376,3.274291162,-3.346746914
T23-47-2021,0,95,-5.853278241,3.376613892,-3.343323843
T23-47-2021,0,96,-5.841224106,3.478936623,-3.343323843
T23-47-2021,0,97,-5.829169971,3.581259353,-3.396188419
T23-47-2021,0,98,-5.817115836,3.683582084,-3.422114295
T23-47-2021,0,99,-5.805061701,3.785904814,-3.431212702
T23-47-2021,1,0,-6.516042479,-6.400872139,-3.984539066
T23-47-2021,1,1,-6.503988344,-6.298549409,-3.872431504
T23-47-2021,1,2,-6.491934209,-6.196226678,-3.872431504
T23-47-2021,1,3,-6.479880074,-6.093903948,-3.908372336
T23-47-2021,1,4,-6.467825939,-5.991581217,-3.959493127
T23-47-2021,1,5,-6.455771804,-5.889258487,-3.961357256
T23-47-2021,1,6,-6.443717669,-5.786935756,-3.97823769
T23-47-2021,1,7,-6.431663534,-5.684613026,-3.983301637
T23-47-2021,1,8,-6.419609399,-5.582290295,-3.986091832
T23-47-2021,1,9,-6.407555264,-5.479967565,-3.978916329
T23-47-2021,1,10,-6.395501129,-5.377644834,-3.978916329
T23-47-2021,1,11,-6.383446994,-5.275322104,-3.982341462
T23-47-2021,1,12,-6.371392859,-5.172999374,-3.980375385
T23-47-2021,1,13,-6.359338724,-5.070676643,-3.98375933
T23-47-2021,1,14,-6.347284589,-4.968353913,-3.987276724
T23-47-2021,1,15,-6.335230454,-4.866031182,-3.997724355
T23-47-2021,1,16,-6.323176319,-4.763708452,-4.001084198
T23-47-2021,1,17,-6.311122184,-4.661385721,-3.997887291
T23-47-2021,1,18,-6.299068049,-4.559062991,-4.000996964
T23-47-2021,1,19,-6.287013914,-4.45674026,-3.984408977
T23-47-2021,1,20,-6.274959779,-4.35441753,-3.951917366
T23-47-2021,1,21,-6.262905644,-4.252094799,-3.938062685
T23-47-2021,1,22,-6.250851509,-4.149772069,-3.942187899
T23-47-2021,1,23,-6.238797375,-4.047449338,-3.933199934
T23-47-2021,1,24,-6.22674324,-3.945126608,-3.956260388
