site,transect,point,x,y,z
M38-59-2021,0,0,-2.808151864,-4.459938895,-4.828893711
M38-59-2021,0,1,-2.852258675,-4.356857591,-4.787138126
M38-59-2021,0,2,-2.896365487,-4.253776286,-4.647590148
M38-59-2021,0,3,-2.940472298,-4.150694981,-4.57482082
M38-59-2021,0,4,-2.98457911,-4.047613676,-4.496426133
M38-59-2021,0,5,-3.028685921,-3.944532371,-4.477473158
M38-59-2021,0,6,-3.072792732,-3.841451067,-4.477473158
M38-59-2021,0,7,-3.116899544,-3.738369762,-4.530934699
M38-59-2021,0,8,-3.161006355,-3.635288457,-4.357125095
M38-59-2021,0,9,-3.205113167,-3.532207152,-4.357125095
M38-59-2021,0,10,-3.249219978,-3.429125848,-4.453810988
M38-59-2021,0,11,-3.293326789,-3.326044543,-4.471206288
M38-59-2021,0,12,-3.337433601,-3.222963238,-4.896861117
M38-59-2021,0,13,-3.381540412,-3.119881933,-4.920960743
M38-59-2021,0,14,-3.425647223,-3.016800628,-5.014012607
M38-59-2021,0,15,-3.469754035,-2.913719324,-5.007194752
M38-59-2021,0,16,-3.513860846,-2.810638019,-5.003306771
M38-59-2021,0,17,-3.557967658,-2.707556714,-5.015736424
M38-59-2021,0,18,-3.602074469,-2.604475409,-5.027106275
M38-59-2021,0,19,-3.64618128,-2.501394104,-4.977434443
M38-59-2021,0,20,-3.690288092,-2.3983128,-4.979786343
M38-59-2021,0,21,-3.734394903,-2.295231495,-5.001300004
M38-59-2021,0,22,-3.778501715,-2.19215019,-4.885182189
M38-59-2021,0,23,-3.822608526,-2.089068885,-4.876225416
M38-59-2021,0,24,-3.866715337,-1.98598758,-4.846780762
M38-59-2021,0,25,-3.910822149,-1.882906276,-4.846780762
M38-59-2021,0,26,-3.95492896,-1.779824971,-4.915996933
M38-59-2021,0,27,-3.999035771,-1.676743666,-4.921309145
M38-59-2021,0,28,-4.043142583,-1.573662361,-4.945076413
M38-59-2021,0,29,-4.087249394,-1.470581057,-4.945076413
M38-59-2021,0,30,-4.131356206,-1.367499752,-4.965632053
M38-59-2021,0,31,-4.175463017,-1.264418447,-4.960289466
M38-59-2021,0,32,-4.219569828,-1.161337142,-4.891640459
M38-59-2021,0,33,-4.26367664,-1.058255837,-4.770440685
M38-59-2021,0,34,-4.307783451,-0.955174533,-4.732163575
M38-59-2021,0,35,-4.351890263,-0.852093228,-4.732163575
M38-59-2021,0,36,-4.395997074,-0.749011923,-4.726694937
M38-59-2021,0,37,-4.440103885,-0.645930618,-4.784218733
M38-59-2021,0,38,-4.484210697,-0.542849313,-4.794800881
M38-59-2021,0,39,-4.528317508,-0.439768009,-4.503738333
M38-59-2021,0,40,-4.572424319,-0.336686704,-4.501782811
M38-59-2021,0,41,-4.616531131,-0.233605399,-4.518857441
M38-59-2021,0,42,-4.660637942,-0.130524094,-4.615287362
M38-59-2021,0,43,-4.704744754,-0.027442789,-4.68520007
M38-59-2021,0,44,-4.748851565,0.075638515,-4.562233508
M38-59-2021,0,45,-4.792958376,0.17871982,-4.485686423
M38-59-2021,0,46,-4.837065188,0.281801125,-4.489723859
M38-59-2021,0,47,-4.881171999,0.38488243,-4.691616729
M38-59-2021,0,48,-4.925278811,0.487963734,-4.693559617
M38-59-2021,0,49,-4.969385622,0.591045039,-4.698788949
M38-59-2021,0,50,-5.013492433,0.694126344,-4.782392981
M38-59-2021,0,51,-5.057599245,0.797207649,-4.803893628
M38-59-2021,0,52,-5.101706056,0.900288954,-4.827488561
M38-59-2021,0,53,-5.145812867,1.003370258,-4.852829357
M38-59-2021,0,54,-5.189919679,1.106451563,-4.888608646
M38-59-2021,0,55,-5.23402649,1.209532868,-4.852146278
