site,transect,point,x,y,z
M74-96-2021,0,0,-0.93749099,-7.874241573,-4.799253726
M74-96-2021,0,1,-0.940364449,-7.772261845,-4.81257026
M74-96-2021,0,2,-0.943237908,-7.670282118,-4.81257026
M74-96-2021,0,3,-0.946111366,-7.56830239,-4.89242276
M74-96-2021,0,4,-0.948984825,-7.466322662,-4.858222309
M74-96-2021,0,5,-0.951858284,-7.364342935,-4.828478847
M74-96-2021,0,6,-0.954731743,-7.262363207,-4.80324159
M74-96-2021,0,7,-0.957605202,-7.160383479,-4.795411228
M74-96-2021,0,8,-0.960478661,-7.058403752,-4.800155072
M74-96-2021,0,9,-0.963352119,-6.956424024,-4.816074515
M74-96-2021,0,10,-0.966225578,-6.854444296,-4.842349471
M74-96-2021,0,11,-0.969099037,-6.752464569,-4.805898522
M74-96-2021,0,12,-0.971972496,-6.650484841,-4.797743512
M74-96-2021,0,13,-0.974845955,-6.548505113,-4.796440336
M74-96-2021,0,14,-0.977719413,-6.446525386,-4.788102792
M74-96-2021,0,15,-0.980592872,-6.344545658,-4.796381774
M74-96-2021,0,16,-0.983466331,-6.24256593,-4.819731253
M74-96-2021,0,17,-0.98633979,-6.140586203,-4.820136753
M74-96-2021,0,18,-0.989213249,-6.038606475,-4.820136753
M74-96-2021,0,19,-0.992086707,-5.936626747,-4.825246501
M74-96-2021,0,20,-0.994960166,-5.83464702,-4.771362374
M74-96-2021,0,21,-0.997833625,-5.732667292,-4.771362374
M74-96-2021,0,22,-1.000707084,-5.630687564,-4.753293929
M74-96-2021,0,23,-1.003580543,-5.528707837,-4.726776554
M74-96-2021,0,24,-1.006454001,-5.426728109,-4.72522734
M74-96-2021,0,25,-1.00932746,-5.324748381,-4.759623066
M74-96-2021,0,26,-1.012200919,-5.222768654,-4.791660297
M74-96-2021,0,27,-1.015074378,-5.120788926,-4.732231837
M74-96-2021,0,28,-1.017947837,-5.018809198,-4.729437214
M74-96-2021,0,29,-1.020821295,-4.916829471,-4.708687685
M74-96-2021,0,30,-1.023694754,-4.814849743,-4.638388879
M74-96-2021,0,31,-1.026568213,-4.712870015,-4.604611434
M74-96-2021,0,32,-1.029441672,-4.610890288,-4.572046602
M74-96-2021,0,33,-1.032315131,-4.50891056,-4.57078314
M74-96-2021,0,34,-1.035188589,-4.406930832,-4.580833394
M74-96-2021,0,35,-1.038062048,-4.304951105,-4.636460584
M74-96-2021,0,36,-1.040935507,-4.202971377,-4.658382772
M74-96-2021,0,37,-1.043808966,-4.100991649,-4.664567415
M74-96-2021,0,38,-1.046682425,-3.999011922,-4.710221257
M74-96-2021,0,39,-1.049555883,-3.897032194,-4.740972611
M74-96-2021,0,40,-1.052429342,-3.795052466,-4.741685753
M74-96-2021,0,41,-1.055302801,-3.693072739,-4.729410006
M74-96-2021,0,42,-1.05817626,-3.591093011,-4.729410006
M74-96-2021,0,43,-1.061049719,-3.489113283,-4.767004103
M74-96-2021,0,44,-1.063923177,-3.387133556,-4.756889549
M74-96-2021,0,45,-1.066796636,-3.285153828,-4.748961518
M74-96-2021,0,46,-1.069670095,-3.1831741,-4.725743799
M74-96-2021,0,47,-1.072543554,-3.081194373,-4.725743799
M74-96-2021,0,48,-1.075417013,-2.979214645,-4.701640985
