site,transect,point,x,y,z
T01-16-2021,0,0,-3.666370414,5.544927332,-4.82576345
T01-16-2021,0,1,-3.567027588,5.533481683,-4.836441831
T01-16-2021,0,2,-3.467684761,5.522036034,-4.803110765
T01-16-2021,0,3,-3.368341935,5.510590385,-4.803110765
T01-16-2021,0,4,-3.268999109,5.499144736,-4.838536133
T01-16-2021,0,5,-3.169656283,5.487699088,-4.847964702
T01-16-2021,0,6,-3.070313457,5.476253439,-4.670873006
T01-16-2021,0,7,-2.97097063,5.46480779,-4.465006339
T01-16-2021,0,8,-2.871627804,5.453362141,-4.465006339
T01-16-2021,0,9,-2.772284978,5.441916492,-4.530272856
T01-16-2021,0,10,-2.672942152,5.430470843,-4.522841707
T01-16-2021,0,11,-2.573599325,5.419025194,-4.520623099
T01-16-2021,0,12,-2.474256499,5.407579546,-4.520623099
T01-16-2021,0,13,-2.374913673,5.396133897,-4.531262847
T01-16-2021,0,14,-2.275570847,5.384688248,-4.627201524
T01-16-2021,0,15,-2.176228021,5.373242599,-4.627347621
T01-16-2021,0,16,-2.076885194,5.36179695,-4.646107972
T01-16-2021,0,17,-1.977542368,5.350351301,-4.687754218
T01-16-2021,0,18,-1.878199542,5.338905652,-4.709074613
T01-16-2021,0,19,-1.778856716,5.327460004,-4.733180783
T01-16-2021,0,20,-1.679513889,5.316014355,-4.741588057
T01-16-2021,0,21,-1.580171063,5.304568706,-4.736754701
T01-16-2021,0,22,-1.480828237,5.293123057,-4.731352269
T01-16-2021,0,23,-1.381485411,5.281677408,-4.910169541
T01-16-2021,0,24,-1.282142585,5.270231759,-4.920603083
T01-16-2021,0,25,-1.182799758,5.25878611,-4.989219938
T01-16-2021,0,26,-1.083456932,5.247340462,-5.700532533
T01-16-2021,0,27,-0.984114106,5.235894813,-5.308847591
T01-16-2021,0,28,-0.88477128,5.224449164,-5.296523337
T01-16-2021,0,29,-0.785428453,5.213003515,-5.297735611
T01-16-2021,0,30,-0.686085627,5.201557866,-5.324296429
T01-16-2021,0,31,-0.586742801,5.190112217,-5.325630777
T01-16-2021,0,32,-0.487399975,5.178666569,-5.367471907
T01-16-2021,0,33,-0.388057148,5.16722092,-5.374164256
T01-16-2021,0,34,-0.288714322,5.155775271,-5.75401957
T01-16-2021,0,35,-0.189371496,5.144329622,-5.750681552
T01-16-2021,0,36,-0.09002867,5.132883973,-5.740376918
T01-16-2021,0,37,0.009314156,5.121438324,-5.735059111
T01-16-2021,0,38,0.108656983,5.109992675,-5.735059111
T01-16-2021,0,39,0.207999809,5.098547027,-5.739715151
T01-16-2021,0,40,0.307342635,5.087101378,-5.729420742
T01-16-2021,0,41,0.406685461,5.075655729,-5.719438956
T01-16-2021,0,42,0.506028288,5.06421008,-5.719438956
T01-16-2021,0,43,0.605371114,5.052764431,-5.742542384
T01-16-2021,0,44,0.70471394,5.041318782,-5.738989709
T01-16-2021,0,45,0.804056766,5.029873133,-5.738989709
T01-16-2021,0,46,0.903399592,5.018427485,-5.740439427
T01-16-2021,0,47,1.002742419,5.006981836,-5.728001258
T01-16-2021,0,48,1.102085245,4.995536187,-5.670020024
T01-16-2021,0,49,1.201428071,4.984090538,-5.668804928
T01-16-2021,0,50,1.300770897,4.972644889,-5.694459011
T01-16-2021,0,51,1.400113724,4.96119924,-5.708112526
T01-16-2021,0,52,1.49945655,4.949753592,-5.680409086
T01-16-2021,0,53,1.598799376,4.938307943,-5.655751654
T01-16-2021,0,54,1.698142202,4.926862294,-5.655125894
T01-16-2021,0,55,1.797485028,4.915416645,-5.630324843
T01-16-2021,0,56,1.896827855,4.903970996,-5.606816451
T01-16-2021,0,57,1.996170681,4.892525347,-5.606816451
T01-16-2021,0,58,2.095513507,4.881079698,-5.58591298
T01-16-2021,0,59,2.194856333,4.86963405,-5.58591298
T01-16-2021,0,60,2.29419916,4.858188401,-5.6065603
T01-16-2021,0,61,2.393541986,4.846742752,-5.595688294
T01-16-2021,0,62,2.492884812,4.835297103,-5.589831567
T01-16-2021,0,63,2.592227638,4.823851454,-5.570334036
T01-16-2021,0,64,2.691570464,4.812405805,-5.568599364
T01-16-2021,0,65,2.790913291,4.800960156,-5.523074426
