site,transect,point,x,y,z
M12-56-2021,0,0,9.303646104,-0.222126256,-5.563762755
M12-56-2021,0,1,9.193343618,-0.235506861,-5.608962966
M12-56-2021,0,2,9.083041132,-0.248887466,-5.696633217
M12-56-2021,0,3,8.972738646,-0.262268071,-5.727120642
M12-56-2021,0,4,8.86243616,-0.275648675,-5.726452687
M12-56-2021,0,5,8.752133674,-0.28902928,-5.766191789
M12-56-2021,0,6,8.641831188,-0.302409885,-5.794811361
M12-56-2021,0,7,8.531528702,-0.31579049,-5.849370577
M12-56-2021,0,8,8.421226216,-0.329171095,-5.815774946
M12-56-2021,0,9,8.31092373,-0.342551699,-5.817563866
M12-56-2021,0,10,8.200621244,-0.355932304,-5.832641095
M12-56-2021,0,11,8.090318757,-0.369312909,-5.748077691
M12-56-2021,0,12,7.980016271,-0.382693514,-5.745568277
M12-56-2021,0,13,7.869713785,-0.396074119,-5.840176122
M12-56-2021,0,14,7.759411299,-0.409454723,-5.743967964
M12-56-2021,0,15,7.649108813,-0.422835328,-5.735845648
M12-56-2021,0,16,7.538806327,-0.436215933,-5.747918959
M12-56-2021,0,17,7.428503841,-0.449596538,-5.753436116
M12-56-2021,0,18,7.318201355,-0.462977142,-5.764324561
M12-56-2021,0,19,7.207898869,-0.476357747,-5.776556885
M12-56-2021,0,20,7.097596383,-0.489738352,-5.761541219
M12-56-2021,0,21,6.987293897,-0.503118957,-5.748661392
M12-56-2021,0,22,6.876991411,-0.516499562,-5.751703615
M12-56-2021,0,23,6.766688925,-0.529880166,-5.763379327
M12-56-2021,0,24,6.656386439,-0.543260771,-5.703095525
M12-56-2021,0,25,6.546083953,-0.556641376,-5.708823273
M12-56-2021,0,26,6.435781467,-0.570021981,-5.76308359
M12-56-2021,0,27,6.325478981,-0.583402586,-5.76308359
M12-56-2021,0,28,6.215176495,-0.59678319,-5.81739649
M12-56-2021,0,29,6.104874009,-0.610163795,-5.795310183
M12-56-2021,0,30,5.994571523,-0.6235444,-5.769709768
M12-56-2021,0,31,5.884269037,-0.636925005,-5.762945798
M12-56-2021,0,32,5.773966551,-0.650305609,-5.760062522
M12-56-2021,0,33,5.663664064,-0.663686214,-5.736645453
M12-56-2021,0,34,5.553361578,-0.677066819,-5.736645453
M12-56-2021,0,35,5.443059092,-0.690447424,-5.739979851
M12-56-2021,0,36,5.332756606,-0.703828029,-5.72063118
M12-56-2021,0,37,5.22245412,-0.717208633,-5.714706007
M12-56-2021,0,38,5.112151634,-0.730589238,-5.714706007
M12-56-2021,0,39,5.001849148,-0.743969843,-5.662713809
M12-56-2021,0,40,4.891546662,-0.757350448,-5.569467961
M12-56-2021,0,41,4.781244176,-0.770731053,-5.562204312
M12-56-2021,0,42,4.67094169,-0.784111657,-5.562204312
M12-56-2021,0,43,4.560639204,-0.797492262,-5.618714048
M12-56-2021,0,44,4.450336718,-0.810872867,-5.608082236
M12-56-2021,0,45,4.340034232,-0.824253472,-5.608082236
M12-56-2021,0,46,4.229731746,-0.837634076,-5.673521041
M12-56-2021,0,47,4.11942926,-0.851014681,-5.6167553
M12-56-2021,0,48,4.009126774,-0.864395286,-5.704442277
M12-56-2021,0,49,3.898824288,-0.877775891,-5.737106959
M12-56-2021,0,50,3.788521802,-0.891156496,-5.750931626
M12-56-2021,0,51,3.678219316,-0.9045371,-5.871723848
M12-56-2021,0,52,3.56791683,-0.917917705,-5.871723848
M12-56-2021,0,53,3.457614344,-0.93129831,-5.891418529
M12-56-2021,0,54,3.347311858,-0.944678915,-5.924967826
M12-56-2021,0,55,3.237009371,-0.95805952,-5.93314551
M12-56-2021,0,56,3.126706885,-0.971440124,-5.870956331
M12-56-2021,0,57,3.016404399,-0.984820729,-5.870956331
M12-56-2021,0,58,2.906101913,-0.998201334,-5.874756199
M12-56-2021,0,59,2.795799427,-1.011581939,-5.928554928
M12-56-2021,0,60,2.685496941,-1.024962544,-6.03563771
M12-56-2021,0,61,2.575194455,-1.038343148,-6.072044869
M12-56-2021,0,62,2.464891969,-1.051723753,-6.068054724
M12-56-2021,0,63,2.354589483,-1.065104358,-6.060193465
M12-56-2021,0,64,2.244286997,-1.078484963,-6.073311472
M12-56-2021,0,65,2.133984511,-1.091865567,-6.077857327
M12-56-2021,0,66,2.023682025,-1.105246172,-6.049565779
M12-56-2021,0,67,1.913379539,-1.118626777,-6.049565779
M12-56-2021,0,68,1.803077053,-1.132007382,-6.044717023
M12-56-2021,0,69,1.692774567,-1.145387987,-5.998616405
M12-56-2021,0,70,1.582472081,-1.158768591,-5.980490723
M12-56-2021,0,71,1.472169595,-1.172149196,-5.973436038
M12-56-2021,0,72,1.361867109,-1.185529801,-5.973436038
M12-56-2021,0,73,1.251564623,-1.198910406,-6.036726348
M12-56-2021,0,74,1.141262137,-1.212291011,-6.017427062
M12-56-2021,0,75,1.030959651,-1.225671615,-6.017427062
M12-56-2021,0,76,0.920657165,-1.23905222,-6.046132747
M12-56-2021,0,77,0.810354678,-1.252432825,-6.039923366
M12-56-2021,0,78,0.700052192,-1.26581343,-6.018213304
M12-56-2021,0,79,0.589749706,-1.279194034,-5.914214185
M12-56-2021,0,80,0.47944722,-1.292574639,-5.868717878
M12-56-2021,0,81,0.369144734,-1.305955244,-5.856313906
M12-56-2021,0,82,0.258842248,-1.319335849,-5.866758302
M12-56-2021,0,83,0.148539762,-1.332716454,-5.934669398
M12-56-2021,0,84,0.038237276,-1.346097058,-5.944060146
M12-56-2021,0,85,-0.07206521,-1.359477663,-5.951174408
M12-56-2021,0,86,-0.182367696,-1.372858268,-5.976516596
M12-56-2021,0,87,-0.292670182,-1.386238873,-5.956232215
M12-56-2021,0,88,-0.402972668,-1.399619478,-5.958916941
M12-56-2021,0,89,-0.513275154,-1.413000082,-5.885798967
M12-56-2021,0,90,-0.62357764,-1.426380687,-5.876187334
M12-56-2021,0,91,-0.733880126,-1.439761292,-5.932774631
M12-56-2021,0,92,-0.844182612,-1.453141897,-5.856850996
M12-56-2021,0,93,-0.954485098,-1.466522501,-5.824310384
M12-56-2021,0,94,-1.064787584,-1.479903106,-5.800751718
M12-56-2021,0,95,-1.17509007,-1.493283711,-5.619895562
M12-56-2021,0,96,-1.285392556,-1.506664316,-5.71858236
M12-56-2021,0,97,-1.395695042,-1.520044921,-5.796909066
M12-56-2021,0,98,-1.505997529,-1.533425525,-5.830841723
M12-56-2021,0,99,-1.616300015,-1.54680613,-5.92578005
M12-56-2021,1,0,9.24056611,0.297871178,-5.56610789
M12-56-2021,1,1,9.130263624,0.284490573,-5.563987603
M12-56-2021,1,2,9.019961138,0.271109968,-5.573371632
M12-56-2021,1,3,8.909658652,0.257729364,-5.66178521
M12-56-2021,1,4,8.799356166,0.244348759,-5.665280361
M12-56-2021,1,5,8.68905368,0.230968154,-5.679267214
M12-56-2021,1,6,8.578751194,0.217587549,-5.766901572
M12-56-2021,1,7,8.468448708,0.204206944,-5.768470732
M12-56-2021,1,8,8.358146222,0.19082634,-5.693924716
M12-56-2021,1,9,8.247843736,0.177445735,-5.674691173
M12-56-2021,1,10,8.13754125,0.16406513,-5.665991323
M12-56-2021,1,11,8.027238763,0.150684525,-5.659957685
M12-56-2021,1,12,7.916936277,0.137303921,-5.58809729
M12-56-2021,1,13,7.806633791,0.123923316,-5.569269006
M12-56-2021,1,14,7.696331305,0.110542711,-5.558092444
M12-56-2021,1,15,7.586028819,0.097162106,-5.5767336
M12-56-2021,1,16,7.475726333,0.083781501,-5.603246033
M12-56-2021,1,17,7.365423847,0.070400897,-5.656132765
M12-56-2021,1,18,7.255121361,0.057020292,-5.639464775
M12-56-2021,1,19,7.144818875,0.043639687,-5.637375299
M12-56-2021,1,20,7.034516389,0.030259082,-5.633371334
M12-56-2021,1,21,6.924213903,0.016878477,-5.647045685
M12-56-2021,1,22,6.813911417,0.003497873,-5.669078608
M12-56-2021,1,23,6.703608931,-0.009882732,-5.723017897
M12-56-2021,1,24,6.593306445,-0.023263337,-5.393911964
M12-56-2021,1,25,6.483003959,-0.036643942,-5.709428224
M12-56-2021,1,26,6.372701473,-0.050024547,-5.669430951
M12-56-2021,1,27,6.262398987,-0.063405151,-5.421816214
M12-56-2021,1,28,6.152096501,-0.076785756,-5.404191518
M12-56-2021,1,29,6.041794015,-0.090166361,-5.45799182
M12-56-2021,1,30,5.931491529,-0.103546966,-5.655926624
M12-56-2021,1,31,5.821189043,-0.11692757,-5.686473756
M12-56-2021,1,32,5.710886557,-0.130308175,-5.764935852
M12-56-2021,1,33,5.60058407,-0.14368878,-5.756928688
M12-56-2021,1,34,5.490281584,-0.157069385,-5.820191504
M12-56-2021,1,35,5.379979098,-0.17044999,-5.846551314
M12-56-2021,1,36,5.269676612,-0.183830594,-5.854650489
M12-56-2021,1,37,5.159374126,-0.197211199,-5.881811665
M12-56-2021,1,38,5.04907164,-0.210591804,-5.888999854
M12-56-2021,1,39,4.938769154,-0.223972409,-5.73040341
M12-56-2021,1,40,4.828466668,-0.237353014,-5.673442517
M12-56-2021,1,41,4.718164182,-0.250733618,-5.674197886
M12-56-2021,1,42,4.607861696,-0.264114223,-5.8522356
M12-56-2021,1,43,4.49755921,-0.277494828,-5.890880473
M12-56-2021,1,44,4.387256724,-0.290875433,-5.842848983
M12-56-2021,1,45,4.276954238,-0.304256037,-5.823574875
M12-56-2021,1,46,4.166651752,-0.317636642,-5.770887488
M12-56-2021,1,47,4.056349266,-0.331017247,-5.738037279
M12-56-2021,1,48,3.94604678,-0.344397852,-5.784143766
M12-56-2021,1,49,3.835744294,-0.357778457,-5.722328171
M12-56-2021,1,50,3.725441808,-0.371159061,-5.700067575
M12-56-2021,1,51,3.615139322,-0.384539666,-5.700067575
M12-56-2021,1,52,3.504836836,-0.397920271,-5.706588408
M12-56-2021,1,53,3.39453435,-0.411300876,-5.794209091
M12-56-2021,1,54,3.284231864,-0.424681481,-5.858308632
M12-56-2021,1,55,3.173929377,-0.438062085,-5.90614372
M12-56-2021,1,56,3.063626891,-0.45144269,-5.928164607
M12-56-2021,1,57,2.953324405,-0.464823295,-5.967215388
M12-56-2021,1,58,2.843021919,-0.4782039,-5.924755771
M12-56-2021,1,59,2.732719433,-0.491584505,-5.929453317
M12-56-2021,1,60,2.622416947,-0.504965109,-5.929453317
M12-56-2021,1,61,2.512114461,-0.518345714,-5.917631907
M12-56-2021,1,62,2.401811975,-0.531726319,-5.908235981
M12-56-2021,1,63,2.291509489,-0.545106924,-5.908149733
M12-56-2021,1,64,2.181207003,-0.558487528,-5.924771746
M12-56-2021,1,65,2.070904517,-0.571868133,-5.955887116
M12-56-2021,1,66,1.960602031,-0.585248738,-6.010716838
M12-56-2021,1,67,1.850299545,-0.598629343,-6.012384982
M12-56-2021,1,68,1.739997059,-0.612009948,-6.01140945
M12-56-2021,1,69,1.629694573,-0.625390552,-6.012452226
M12-56-2021,1,70,1.519392087,-0.638771157,-6.010141153
M12-56-2021,1,71,1.409089601,-0.652151762,-6.010141153
M12-56-2021,1,72,1.298787115,-0.665532367,-6.016444632
