site,transect,point,x,y,z
M10-81-2021,0,0,5.156351356,1.97878795,-5.98107282
M10-81-2021,0,1,5.153653243,1.872484559,-5.963082515
M10-81-2021,0,2,5.150955129,1.766181168,-5.962307529
M10-81-2021,0,3,5.148257016,1.659877777,-5.969880908
M10-81-2021,0,4,5.145558902,1.553574386,-5.969880908
M10-81-2021,0,5,5.142860789,1.447270995,-5.97297202
M10-81-2021,0,6,5.140162675,1.340967604,-6.064774692
M10-81-2021,0,7,5.137464562,1.234664213,-6.118889247
M10-81-2021,0,8,5.134766448,1.128360822,-6.083060454
M10-81-2021,0,9,5.132068335,1.022057431,-6.131087149
M10-81-2021,0,10,5.129370221,0.91575404,-6.103887977
M10-81-2021,0,11,5.126672108,0.809450649,-6.100982511
M10-81-2021,0,12,5.123973994,0.703147258,-6.096519901
M10-81-2021,0,13,5.121275881,0.596843867,-6.096519901
M10-81-2021,0,14,5.118577767,0.490540476,-6.150650738
M10-81-2021,0,15,5.115879654,0.384237085,-6.144263466
M10-81-2021,0,16,5.11318154,0.277933694,-6.144263466
M10-81-2021,0,17,5.110483427,0.171630303,-6.159721114
M10-81-2021,0,18,5.107785313,0.065326912,-6.161232671
M10-81-2021,0,19,5.1050872,-0.040976479,-6.178638151
M10-81-2021,0,20,5.102389087,-0.14727987,-6.170730227
M10-81-2021,0,21,5.099690973,-0.253583261,-6.174675186
M10-81-2021,0,22,5.09699286,-0.359886653,-6.183800686
M10-81-2021,0,23,5.094294746,-0.466190044,-6.183800686
M10-81-2021,0,24,5.091596633,-0.572493435,-6.148994165
M10-81-2021,0,25,5.088898519,-0.678796826,-5.819564947
M10-81-2021,0,26,5.086200406,-0.785100217,-5.809447205
M10-81-2021,0,27,5.083502292,-0.891403608,-5.896541347
M10-81-2021,0,28,5.080804179,-0.997706999,-6.132036922
M10-81-2021,0,29,5.078106065,-1.10401039,-6.150107312
M10-81-2021,0,30,5.075407952,-1.210313781,-6.164506243
M10-81-2021,0,31,5.072709838,-1.316617172,-6.172067314
M10-81-2021,0,32,5.070011725,-1.422920563,-6.155673595
M10-81-2021,0,33,5.067313611,-1.529223954,-6.133009219
M10-81-2021,0,34,5.064615498,-1.635527345,-6.04817982
M10-81-2021,0,35,5.061917384,-1.741830736,-6.062471049
M10-81-2021,0,36,5.059219271,-1.848134127,-6.098398102
M10-81-2021,0,37,5.056521157,-1.954437518,-6.103354851
M10-81-2021,0,38,5.053823044,-2.060740909,-6.099801033
M10-81-2021,0,39,5.05112493,-2.1670443,-6.092609622
M10-81-2021,0,40,5.048426817,-2.273347691,-6.092609622
M10-81-2021,0,41,5.045728703,-2.379651082,-6.122290138
M10-81-2021,0,42,5.04303059,-2.485954473,-6.100367069
M10-81-2021,0,43,5.040332476,-2.592257864,-6.087485512
M10-81-2021,0,44,5.037634363,-2.698561255,-6.087485512
M10-81-2021,0,45,5.034936249,-2.804864646,-6.103097735
M10-81-2021,0,46,5.032238136,-2.911168037,-6.103330099
M10-81-2021,0,47,5.029540022,-3.017471428,-6.044257223
M10-81-2021,0,48,5.026841909,-3.123774819,-6.039803353
M10-81-2021,0,49,5.024143795,-3.23007821,-6.042123766
M10-81-2021,0,50,5.021445682,-3.336381601,-6.07926217
M10-81-2021,0,51,5.018747568,-3.442684992,-6.075490017
M10-81-2021,0,52,5.016049455,-3.548988383,-6.073869587
M10-81-2021,0,53,5.013351341,-3.655291774,-6.060108536
M10-81-2021,0,54,5.010653228,-3.761595165,-6.052169142
M10-81-2021,0,55,5.007955115,-3.867898556,-6.078906959
M10-81-2021,0,56,5.005257001,-3.974201947,-5.842482221
M10-81-2021,0,57,5.002558888,-4.080505338,-5.809210286
M10-81-2021,0,58,4.999860774,-4.186808729,-5.660665523
M10-81-2021,0,59,4.997162661,-4.29311212,-5.660665523
M10-81-2021,0,60,4.994464547,-4.399415511,-5.868143297
M10-81-2021,0,61,4.991766434,-4.505718902,-5.873645047
M10-81-2021,0,62,4.98906832,-4.612022293,-5.877611478
M10-81-2021,0,63,4.986370207,-4.718325684,-5.877611478
M10-81-2021,0,64,4.983672093,-4.824629075,-5.894240262
M10-81-2021,0,65,4.98097398,-4.930932466,-5.924142054
M10-81-2021,0,66,4.978275866,-5.037235857,-5.893203018
M10-81-2021,0,67,4.975577753,-5.143539249,-5.893203018
M10-81-2021,0,68,4.972879639,-5.24984264,-6.002273968
M10-81-2021,0,69,4.970181526,-5.356146031,-5.82858391
M10-81-2021,0,70,4.967483412,-5.462449422,-5.765798194
M10-81-2021,0,71,4.964785299,-5.568752813,-5.695196352
M10-81-2021,0,72,4.962087185,-5.675056204,-5.746678076
M10-81-2021,0,73,4.959389072,-5.781359595,-6.02626005
M10-81-2021,0,74,4.956690958,-5.887662986,-6.034196636
M10-81-2021,0,75,4.953992845,-5.993966377,-5.971719119
M10-81-2021,0,76,4.951294731,-6.100269768,-5.971719119
M10-81-2021,0,77,4.948596618,-6.206573159,-5.995257445
M10-81-2021,0,78,4.945898504,-6.31287655,-5.905487218
M10-81-2021,0,79,4.943200391,-6.419179941,-5.846008392
M10-81-2021,0,80,4.940502277,-6.525483332,-5.792442463
M10-81-2021,0,81,4.937804164,-6.631786723,-5.792442463
M10-81-2021,0,82,4.93510605,-6.738090114,-5.836693507
M10-81-2021,0,83,4.932407937,-6.844393505,-5.917627729
M10-81-2021,0,84,4.929709823,-6.950696896,-5.974010219
M10-81-2021,0,85,4.92701171,-7.057000287,-5.973023469
M10-81-2021,0,86,4.924313596,-7.163303678,-5.985959798
M10-81-2021,0,87,4.921615483,-7.269607069,-5.989187683
M10-81-2021,0,88,4.91891737,-7.37591046,-5.95484392
M10-81-2021,0,89,4.916219256,-7.482213851,-5.952118233
M10-81-2021,0,90,4.913521143,-7.588517242,-5.978568008
M10-81-2021,0,91,4.910823029,-7.694820633,-5.978568008
M10-81-2021,0,92,4.908124916,-7.801124024,-5.991474
M10-81-2021,0,93,4.905426802,-7.907427415,-5.985895338
M10-81-2021,0,94,4.902728689,-8.013730806,-5.970458916
