site,transect,point,x,y,z
T26-43-2021,0,0,-6.452977558,12.06304218,-5.033630595
T26-43-2021,0,1,-6.369034489,11.9902463,-5.065600194
T26-43-2021,0,2,-6.28509142,11.91745042,-5.074046535
T26-43-2021,0,3,-6.201148351,11.84465454,-5.10074477
T26-43-2021,0,4,-6.117205282,11.77185866,-5.060207006
T26-43-2021,0,5,-6.033262213,11.69906278,-4.880644651
T26-43-2021,0,6,-5.949319144,11.6262669,-4.868303815
T26-43-2021,0,7,-5.865376075,11.55347102,-4.893665038
T26-43-2021,0,8,-5.781433006,11.48067514,-4.909288293
T26-43-2021,0,9,-5.697489936,11.40787926,-4.873887453
T26-43-2021,0,10,-5.613546867,11.33508338,-4.873887453
T26-43-2021,0,11,-5.529603798,11.2622875,-5.010008631
T26-43-2021,0,12,-5.445660729,11.18949162,-5.099431709
T26-43-2021,0,13,-5.36171766,11.11669574,-5.099431709
T26-43-2021,0,14,-5.277774591,11.04389986,-5.187350076
T26-43-2021,0,15,-5.193831522,10.97110398,-5.186433486
T26-43-2021,0,16,-5.109888453,10.8983081,-5.170760995
T26-43-2021,0,17,-5.025945384,10.82551222,-5.129433622
T26-43-2021,0,18,-4.942002315,10.75271634,-5.128883461
T26-43-2021,0,19,-4.858059246,10.67992046,-5.122872326
T26-43-2021,0,20,-4.774116176,10.60712458,-5.08825235
T26-43-2021,0,21,-4.690173107,10.5343287,-5.084023291
T26-43-2021,0,22,-4.606230038,10.46153282,-5.084023291
T26-43-2021,0,23,-4.522286969,10.38873694,-5.108503349
T26-43-2021,0,24,-4.4383439,10.31594106,-4.996532062
T26-43-2021,0,25,-4.354400831,10.24314518,-4.9771502
T26-43-2021,0,26,-4.270457762,10.1703493,-4.9771502
T26-43-2021,0,27,-4.186514693,10.09755342,-4.990831029
T26-43-2021,0,28,-4.102571624,10.02475754,-5.085595085
T26-43-2021,0,29,-4.018628555,9.951961659,-5.069267887
T26-43-2021,0,30,-3.934685486,9.879165779,-5.052458943
T26-43-2021,0,31,-3.850742417,9.806369899,-5.062198508
T26-43-2021,0,32,-3.766799347,9.733574019,-5.043595243
T26-43-2021,0,33,-3.682856278,9.660778139,-5.024482837
T26-43-2021,0,34,-3.598913209,9.587982259,-4.928165921
T26-43-2021,0,35,-3.51497014,9.515186379,-4.928165921
T26-43-2021,0,36,-3.431027071,9.442390498,-4.893738139
T26-43-2021,0,37,-3.347084002,9.369594618,-4.505604679
T26-43-2021,0,38,-3.263140933,9.296798738,-4.505604679
T26-43-2021,0,39,-3.179197864,9.224002858,-4.528030586
T26-43-2021,0,40,-3.095254795,9.151206978,-4.494207612
T26-43-2021,0,41,-3.011311726,9.078411098,-4.494207612
T26-43-2021,0,42,-2.927368657,9.005615218,-4.486007173
T26-43-2021,0,43,-2.843425587,8.932819338,-4.489279374
T26-43-2021,0,44,-2.759482518,8.860023457,-4.425640147
T26-43-2021,0,45,-2.675539449,8.787227577,-4.382650475
T26-43-2021,0,46,-2.59159638,8.714431697,-4.327403309
T26-43-2021,0,47,-2.507653311,8.641635817,-4.21421541
T26-43-2021,0,48,-2.423710242,8.568839937,-4.21421541
T26-43-2021,0,49,-2.339767173,8.496044057,-4.265497137
T26-43-2021,0,50,-2.255824104,8.423248177,-4.266092919
T26-43-2021,0,51,-2.171881035,8.350452296,-4.307703923
T26-43-2021,0,52,-2.087937966,8.277656416,-4.327061198
T26-43-2021,0,53,-2.003994897,8.204860536,-4.151047896
T26-43-2021,0,54,-1.920051827,8.132064656,-4.148060381
T26-43-2021,0,55,-1.836108758,8.059268776,-4.171017462
T26-43-2021,0,56,-1.752165689,7.986472896,-4.348289852
T26-43-2021,0,57,-1.66822262,7.913677016,-4.542559289
T26-43-2021,0,58,-1.584279551,7.840881135,-4.556253799
T26-43-2021,0,59,-1.500336482,7.768085255,-4.620409406
T26-43-2021,0,60,-1.416393413,7.695289375,-4.597932463
T26-43-2021,0,61,-1.332450344,7.622493495,-4.715653121
T26-43-2021,0,62,-1.248507275,7.549697615,-4.71827508
T26-43-2021,0,63,-1.164564206,7.476901735,-4.732280733
T26-43-2021,0,64,-1.080621137,7.404105855,-4.677334212
T26-43-2021,0,65,-0.996678068,7.331309975,-4.437942627
T26-43-2021,0,66,-0.912734998,7.258514094,-4.412094376
T26-43-2021,0,67,-0.828791929,7.185718214,-4.459355444
T26-43-2021,0,68,-0.74484886,7.112922334,-4.537612134
T26-43-2021,0,69,-0.660905791,7.040126454,-4.511459248
T26-43-2021,0,70,-0.576962722,6.967330574,-4.511459248
T26-43-2021,0,71,-0.493019653,6.894534694,-4.951340572
T26-43-2021,0,72,-0.409076584,6.821738814,-4.951340572
T26-43-2021,0,73,-0.325133515,6.748942933,-5.005331748
T26-43-2021,0,74,-0.241190446,6.676147053,-5.034753434
T26-43-2021,0,75,-0.157247377,6.603351173,-5.063258752
T26-43-2021,0,76,-0.073304308,6.530555293,-5.062322591
T26-43-2021,0,77,0.010638762,6.457759413,-5.020970021
T26-43-2021,0,78,0.094581831,6.384963533,-5.009993524
T26-43-2021,0,79,0.1785249,6.312167653,-5.041244861
T26-43-2021,0,80,0.262467969,6.239371773,-5.042847976
T26-43-2021,0,81,0.346411038,6.166575892,-5.020352599
T26-43-2021,0,82,0.430354107,6.093780012,-5.049977657
T26-43-2021,0,83,0.514297176,6.020984132,-5.060295869
T26-43-2021,0,84,0.598240245,5.948188252,-5.087861535
T26-43-2021,0,85,0.682183314,5.875392372,-5.211039131
T26-43-2021,0,86,0.766126383,5.802596492,-5.23473276
T26-43-2021,0,87,0.850069452,5.729800612,-5.277355932
T26-43-2021,0,88,0.934012521,5.657004731,-5.310740344
T26-43-2021,0,89,1.017955591,5.584208851,-5.25231545
T26-43-2021,0,90,1.10189866,5.511412971,-5.25231545
