site,transect,point,x,y,z
T26-41-2021,0,0,7.96664605,12.94634707,-5.224457104
T26-41-2021,0,1,7.97874231,12.83792886,-5.215803128
T26-41-2021,0,2,7.99083857,12.72951066,-5.200993817
T26-41-2021,0,3,8.002934829,12.62109246,-5.200993817
T26-41-2021,0,4,8.015031089,12.51267425,-5.269077046
T26-41-2021,0,5,8.027127349,12.40425605,-5.278864192
T26-41-2021,0,6,8.039223609,12.29583784,-5.246183608
T26-41-2021,0,7,8.051319869,12.18741964,-5.178039814
T26-41-2021,0,8,8.063416129,12.07900144,-4.94727323
T26-41-2021,0,9,8.075512389,11.97058323,-4.762866196
T26-41-2021,0,10,8.087608649,11.86216503,-4.764984927
T26-41-2021,0,11,8.099704909,11.75374683,-5.307470424
T26-41-2021,0,12,8.111801168,11.64532862,-5.320353822
T26-41-2021,0,13,8.123897428,11.53691042,-5.320353822
T26-41-2021,0,14,8.135993688,11.42849221,-5.372406569
T26-41-2021,0,15,8.148089948,11.32007401,-5.380097753
T26-41-2021,0,16,8.160186208,11.21165581,-5.388394951
T26-41-2021,0,17,8.172282468,11.1032376,-5.396316445
T26-41-2021,0,18,8.184378728,10.9948194,-5.40078093
T26-41-2021,0,19,8.196474988,10.88640119,-5.390926087
T26-41-2021,0,20,8.208571248,10.77798299,-5.390926087
T26-41-2021,0,21,8.220667508,10.66956479,-5.440257142
T26-41-2021,0,22,8.232763767,10.56114658,-5.463507171
T26-41-2021,0,23,8.244860027,10.45272838,-5.590907928
T26-41-2021,0,24,8.256956287,10.34431017,-5.497974956
T26-41-2021,0,25,8.269052547,10.23589197,-5.505417638
T26-41-2021,0,26,8.281148807,10.12747377,-5.521344127
T26-41-2021,0,27,8.293245067,10.01905556,-5.713049912
T26-41-2021,0,28,8.305341327,9.910637358,-5.767003652
T26-41-2021,0,29,8.317437587,9.802219154,-5.744558378
T26-41-2021,0,30,8.329533847,9.69380095,-5.744558378
T26-41-2021,0,31,8.341630106,9.585382747,-5.888082908
T26-41-2021,0,32,8.353726366,9.476964543,-5.869595501
T26-41-2021,0,33,8.365822626,9.368546339,-5.891951301
T26-41-2021,0,34,8.377918886,9.260128135,-5.925839628
T26-41-2021,0,35,8.390015146,9.151709931,-5.932104163
T26-41-2021,0,36,8.402111406,9.043291727,-5.905887531
T26-41-2021,0,37,8.414207666,8.934873523,-5.9027763
T26-41-2021,0,38,8.426303926,8.826455319,-5.9027763
T26-41-2021,0,39,8.438400186,8.718037115,-5.779430085
T26-41-2021,0,40,8.450496445,8.609618911,-5.76295258
T26-41-2021,0,41,8.462592705,8.501200707,-5.768043508
T26-41-2021,0,42,8.474688965,8.392782503,-5.773787918
T26-41-2021,0,43,8.486785225,8.284364299,-5.632747459
T26-41-2021,0,44,8.498881485,8.175946096,-5.609080842
T26-41-2021,0,45,8.510977745,8.067527892,-5.640410708
T26-41-2021,0,46,8.523074005,7.959109688,-5.63219357
T26-41-2021,0,47,8.535170265,7.850691484,-5.63219357
T26-41-2021,0,48,8.547266525,7.74227328,-5.771669005
T26-41-2021,0,49,8.559362784,7.633855076,-5.784583894
T26-41-2021,0,50,8.571459044,7.525436872,-5.798348576
T26-41-2021,0,51,8.583555304,7.417018668,-5.80982993
T26-41-2021,0,52,8.595651564,7.308600464,-5.809846546
T26-41-2021,0,53,8.607747824,7.20018226,-5.781573733
T26-41-2021,0,54,8.619844084,7.091764056,-5.781390552
T26-41-2021,0,55,8.631940344,6.983345852,-5.803003928
T26-41-2021,0,56,8.644036604,6.874927648,-5.871305806
T26-41-2021,0,57,8.656132864,6.766509444,-5.86289734
T26-41-2021,0,58,8.668229123,6.658091241,-5.847405076
T26-41-2021,0,59,8.680325383,6.549673037,-5.822878783
T26-41-2021,0,60,8.692421643,6.441254833,-5.830452432
T26-41-2021,0,61,8.704517903,6.332836629,-5.926571424
T26-41-2021,0,62,8.716614163,6.224418425,-5.913041726
T26-41-2021,0,63,8.728710423,6.116000221,-5.83467854
T26-41-2021,0,64,8.740806683,6.007582017,-5.844134531
T26-41-2021,0,65,8.752902943,5.899163813,-5.861357053
T26-41-2021,0,66,8.764999203,5.790745609,-5.341604107
T26-41-2021,0,67,8.777095462,5.682327405,-5.216631584
T26-41-2021,0,68,8.789191722,5.573909201,-5.142096851
T26-41-2021,0,69,8.801287982,5.465490997,-5.147117862
T26-41-2021,0,70,8.813384242,5.357072793,-5.147117862
T26-41-2021,0,71,8.825480502,5.248654589,-5.023536453
T26-41-2021,0,72,8.837576762,5.140236386,-4.991603036
T26-41-2021,0,73,8.849673022,5.031818182,-5.467514886
T26-41-2021,0,74,8.861769282,4.923399978,-5.447358182
T26-41-2021,0,75,8.873865542,4.814981774,-5.470754143
T26-41-2021,0,76,8.885961802,4.70656357,-5.424998397
T26-41-2021,0,77,8.898058061,4.598145366,-5.397814584
T26-41-2021,0,78,8.910154321,4.489727162,-5.397814584
T26-41-2021,0,79,8.922250581,4.381308958,-5.609899465
T26-41-2021,0,80,8.934346841,4.272890754,-5.541689535
T26-41-2021,0,81,8.946443101,4.16447255,-5.541689535
T26-41-2021,0,82,8.958539361,4.056054346,-5.558249229
T26-41-2021,0,83,8.970635621,3.947636142,-5.549773144
T26-41-2021,0,84,8.982731881,3.839217938,-5.59318832
T26-41-2021,0,85,8.994828141,3.730799734,-5.582663346
T26-41-2021,0,86,9.0069244,3.622381531,-5.582663346
T26-41-2021,0,87,9.01902066,3.513963327,-5.551444838
T26-41-2021,0,88,9.03111692,3.405545123,-5.51766286
T26-41-2021,0,89,9.04321318,3.297126919,-5.514033808
T26-41-2021,0,90,9.05530944,3.188708715,-5.588087449
T26-41-2021,0,91,9.0674057,3.080290511,-5.465385714
T26-41-2021,0,92,9.07950196,2.971872307,-5.459499483
T26-41-2021,0,93,9.09159822,2.863454103,-5.459499483
T26-41-2021,0,94,9.10369448,2.755035899,-5.45563891
T26-41-2021,0,95,9.115790739,2.646617695,-5.45563891
T26-41-2021,0,96,9.127886999,2.538199491,-4.990067888
T26-41-2021,0,97,9.139983259,2.429781287,-5.363854594
T26-41-2021,0,98,9.152079519,2.321363083,-5.49491677
T26-41-2021,0,99,9.164175779,2.212944879,-5.414382934
T26-41-2021,1,0,7.45553166,12.88932184,-5.307973794
T26-41-2021,1,1,7.46762792,12.78090364,-5.337525896
T26-41-2021,1,2,7.47972418,12.67248544,-5.340447103
T26-41-2021,1,3,7.49182044,12.56406723,-5.356612583
T26-41-2021,1,4,7.503916699,12.45564903,-5.420107826
T26-41-2021,1,5,7.516012959,12.34723082,-5.401052561
T26-41-2021,1,6,7.528109219,12.23881262,-5.19086233
T26-41-2021,1,7,7.540205479,12.13039442,-5.261872275
T26-41-2021,1,8,7.552301739,12.02197621,-5.191669305
T26-41-2021,1,9,7.564397999,11.91355801,-5.188968809
T26-41-2021,1,10,7.576494259,11.8051398,-5.150231244
T26-41-2021,1,11,7.588590519,11.6967216,-5.140603736
T26-41-2021,1,12,7.600686779,11.5883034,-5.140603736
T26-41-2021,1,13,7.612783038,11.47988519,-5.198414813
T26-41-2021,1,14,7.624879298,11.37146699,-5.43508159
T26-41-2021,1,15,7.636975558,11.26304878,-5.442806881
T26-41-2021,1,16,7.649071818,11.15463058,-5.536847717
T26-41-2021,1,17,7.661168078,11.04621238,-5.53216205
T26-41-2021,1,18,7.673264338,10.93779417,-5.516837338
T26-41-2021,1,19,7.685360598,10.82937597,-5.526779522
T26-41-2021,1,20,7.697456858,10.72095776,-5.575713135
T26-41-2021,1,21,7.709553118,10.61253956,-5.527193404
T26-41-2021,1,22,7.721649377,10.50412136,-5.510314824
T26-41-2021,1,23,7.733745637,10.39570315,-5.760164568
T26-41-2021,1,24,7.745841897,10.28728495,-5.750489134
T26-41-2021,1,25,7.757938157,10.17886674,-5.596083153
T26-41-2021,1,26,7.770034417,10.07044854,-5.592571977
T26-41-2021,1,27,7.782130677,9.962030337,-5.620645465
T26-41-2021,1,28,7.794226937,9.853612133,-5.75301854
T26-41-2021,1,29,7.806323197,9.745193929,-5.763694768
T26-41-2021,1,30,7.818419457,9.636775725,-5.840606425
T26-41-2021,1,31,7.830515716,9.528357521,-5.830112942
T26-41-2021,1,32,7.842611976,9.419939317,-5.849391148
T26-41-2021,1,33,7.854708236,9.311521114,-5.852025272
T26-41-2021,1,34,7.866804496,9.20310291,-5.851151277
T26-41-2021,1,35,7.878900756,9.094684706,-5.852399972
T26-41-2021,1,36,7.890997016,8.986266502,-5.873834149
T26-41-2021,1,37,7.903093276,8.877848298,-5.915208341
T26-41-2021,1,38,7.915189536,8.769430094,-5.821609456
T26-41-2021,1,39,7.927285796,8.66101189,-5.62905929
T26-41-2021,1,40,7.939382055,8.552593686,-5.616137596
T26-41-2021,1,41,7.951478315,8.444175482,-5.635684104
T26-41-2021,1,42,7.963574575,8.335757278,-5.639069999
T26-41-2021,1,43,7.975670835,8.227339074,-5.657656432
T26-41-2021,1,44,7.987767095,8.11892087,-5.604714257
T26-41-2021,1,45,7.999863355,8.010502666,-5.608287019
T26-41-2021,1,46,8.011959615,7.902084462,-5.632833995
T26-41-2021,1,47,8.024055875,7.793666259,-5.740589849
T26-41-2021,1,48,8.036152135,7.685248055,-5.758110741
T26-41-2021,1,49,8.048248395,7.576829851,-5.74871207
T26-41-2021,1,50,8.060344654,7.468411647,-5.74871207
T26-41-2021,1,51,8.072440914,7.359993443,-5.765544421
T26-41-2021,1,52,8.084537174,7.251575239,-5.70773934
T26-41-2021,1,53,8.096633434,7.143157035,-5.588227334
T26-41-2021,1,54,8.108729694,7.034738831,-5.592879129
T26-41-2021,1,55,8.120825954,6.926320627,-5.826235741
T26-41-2021,1,56,8.132922214,6.817902423,-5.841982724
T26-41-2021,1,57,8.145018474,6.709484219,-5.848000019
T26-41-2021,1,58,8.157114734,6.601066015,-5.782024413
T26-41-2021,1,59,8.169210993,6.492647811,-5.746729568
T26-41-2021,1,60,8.181307253,6.384229607,-5.746729568
T26-41-2021,1,61,8.193403513,6.275811404,-5.838060732
T26-41-2021,1,62,8.205499773,6.1673932,-5.831988619
T26-41-2021,1,63,8.217596033,6.058974996,-5.886396641
T26-41-2021,1,64,8.229692293,5.950556792,-5.902266039
T26-41-2021,1,65,8.241788553,5.842138588,-5.93720903
T26-41-2021,1,66,8.253884813,5.733720384,-5.887264244
T26-41-2021,1,67,8.265981073,5.62530218,-5.830094878
T26-41-2021,1,68,8.278077332,5.516883976,-5.804809432
T26-41-2021,1,69,8.290173592,5.408465772,-5.802067757
T26-41-2021,1,70,8.302269852,5.300047568,-5.673191005
T26-41-2021,1,71,8.314366112,5.191629364,-5.673191005
T26-41-2021,1,72,8.326462372,5.08321116,-5.632315363
T26-41-2021,1,73,8.338558632,4.974792956,-5.62192435
T26-41-2021,1,74,8.350654892,4.866374752,-5.592418616
T26-41-2021,1,75,8.362751152,4.757956549,-5.500922114
T26-41-2021,1,76,8.374847412,4.649538345,-5.506948719
T26-41-2021,1,77,8.386943671,4.541120141,-5.584999975
T26-41-2021,1,78,8.399039931,4.432701937,-5.577751063
T26-41-2021,1,79,8.411136191,4.324283733,-5.577587361
T26-41-2021,1,80,8.423232451,4.215865529,-5.578672683
T26-41-2021,1,81,8.435328711,4.107447325,-5.560915925
T26-41-2021,1,82,8.447424971,3.999029121,-5.525770976
T26-41-2021,1,83,8.459521231,3.890610917,-5.525770976
T26-41-2021,1,84,8.471617491,3.782192713,-5.550880439
T26-41-2021,1,85,8.483713751,3.673774509,-5.751666158
T26-41-2021,1,86,8.49581001,3.565356305,-5.739382436
T26-41-2021,1,87,8.50790627,3.456938101,-5.705802989
T26-41-2021,1,88,8.52000253,3.348519897,-5.692926886
T26-41-2021,1,89,8.53209879,3.240101694,-5.692926886
T26-41-2021,1,90,8.54419505,3.13168349,-5.723528876
T26-41-2021,1,91,8.55629131,3.023265286,-5.748047773
T26-41-2021,1,92,8.56838757,2.914847082,-5.70921577
T26-41-2021,1,93,8.58048383,2.806428878,-5.669403948
T26-41-2021,1,94,8.59258009,2.698010674,-5.692662706
T26-41-2021,1,95,8.604676349,2.58959247,-5.743861496
T26-41-2021,1,96,8.616772609,2.481174266,-5.744214186
T26-41-2021,1,97,8.628868869,2.372756062,-5.755743214
T26-41-2021,1,98,8.640965129,2.264337858,-5.744949126
T26-41-2021,1,99,8.653061389,2.155919654,-5.699179124
T26-41-2021,2,0,6.94441727,12.83229662,-5.688317893
T26-41-2021,2,1,6.95651353,12.72387841,-5.68203712
T26-41-2021,2,2,6.96860979,12.61546021,-5.536598957
T26-41-2021,2,3,6.98070605,12.50704201,-5.525399073
T26-41-2021,2,4,6.992802309,12.3986238,-5.467579535
