site,transect,point,x,y,z
T20-12-2021,0,0,0.959610526,-4.947778131,-4.276373033
T20-12-2021,0,1,0.944804343,-4.841736096,-4.362266359
T20-12-2021,0,2,0.92999816,-4.73569406,-4.503423874
T20-12-2021,0,3,0.915191977,-4.629652025,-4.514177132
T20-12-2021,0,4,0.900385793,-4.52360999,-4.564923906
T20-12-2021,0,5,0.88557961,-4.417567955,-4.5688646
T20-12-2021,0,6,0.870773427,-4.311525919,-4.55986758
T20-12-2021,0,7,0.855967244,-4.205483884,-4.539843707
T20-12-2021,0,8,0.841161061,-4.099441849,-4.54372918
T20-12-2021,0,9,0.826354878,-3.993399813,-4.574350132
T20-12-2021,0,10,0.811548695,-3.887357778,-4.498690122
T20-12-2021,0,11,0.796742511,-3.781315743,-4.489092835
T20-12-2021,0,12,0.781936328,-3.675273707,-4.477087575
T20-12-2021,0,13,0.767130145,-3.569231672,-4.477657332
T20-12-2021,0,14,0.752323962,-3.463189637,-4.544349826
T20-12-2021,0,15,0.737517779,-3.357147601,-4.579014733
T20-12-2021,0,16,0.722711596,-3.251105566,-4.603642147
T20-12-2021,0,17,0.707905412,-3.145063531,-4.618061571
T20-12-2021,0,18,0.693099229,-3.039021495,-4.617093528
T20-12-2021,0,19,0.678293046,-2.93297946,-4.629131837
T20-12-2021,0,20,0.663486863,-2.826937425,-4.654013852
T20-12-2021,0,21,0.64868068,-2.72089539,-4.632247856
T20-12-2021,0,22,0.633874497,-2.614853354,-4.626856625
T20-12-2021,0,23,0.619068314,-2.508811319,-4.631205397
T20-12-2021,0,24,0.60426213,-2.402769284,-4.618846745
T20-12-2021,0,25,0.589455947,-2.296727248,-4.619319021
T20-12-2021,0,26,0.574649764,-2.190685213,-4.763353959
T20-12-2021,0,27,0.559843581,-2.084643178,-4.665897896
T20-12-2021,0,28,0.545037398,-1.978601142,-4.513107073
T20-12-2021,0,29,0.530231215,-1.872559107,-4.513107073
T20-12-2021,0,30,0.515425032,-1.766517072,-4.518412468
T20-12-2021,0,31,0.500618848,-1.660475036,-4.583815956
T20-12-2021,0,32,0.485812665,-1.554433001,-4.536450271
T20-12-2021,0,33,0.471006482,-1.448390966,-4.536450271
T20-12-2021,0,34,0.456200299,-1.34234893,-4.55395552
T20-12-2021,0,35,0.441394116,-1.236306895,-4.543562306
T20-12-2021,0,36,0.426587933,-1.13026486,-4.548244619
T20-12-2021,0,37,0.41178175,-1.024222825,-4.544591153
T20-12-2021,0,38,0.396975566,-0.918180789,-4.478934938
T20-12-2021,0,39,0.382169383,-0.812138754,-4.452697711
T20-12-2021,0,40,0.3673632,-0.706096719,-4.452697711
T20-12-2021,0,41,0.352557017,-0.600054683,-4.39686925
T20-12-2021,0,42,0.337750834,-0.494012648,-4.39686925
T20-12-2021,0,43,0.322944651,-0.387970613,-4.453137998
T20-12-2021,0,44,0.308138468,-0.281928577,-4.44605989
T20-12-2021,0,45,0.293332284,-0.175886542,-4.436137633
T20-12-2021,0,46,0.278526101,-0.069844507,-4.378356581
T20-12-2021,0,47,0.263719918,0.036197529,-4.376439221
T20-12-2021,0,48,0.248913735,0.142239564,-4.346808744
T20-12-2021,0,49,0.234107552,0.248281599,-4.245370604
T20-12-2021,0,50,0.219301369,0.354323635,-4.285193239
T20-12-2021,0,51,0.204495186,0.46036567,-4.260202672
T20-12-2021,0,52,0.189689002,0.566407705,-4.231845982
T20-12-2021,0,53,0.174882819,0.67244974,-4.103048714
T20-12-2021,0,54,0.160076636,0.778491776,-4.078469427
T20-12-2021,0,55,0.145270453,0.884533811,-4.078469427
T20-12-2021,0,56,0.13046427,0.990575846,-4.069198214
T20-12-2021,0,57,0.115658087,1.096617882,-4.053237644
T20-12-2021,0,58,0.100851904,1.202659917,-4.065886455
T20-12-2021,0,59,0.08604572,1.308701952,-4.102789139
T20-12-2021,0,60,0.071239537,1.414743988,-3.970244762
T20-12-2021,0,61,0.056433354,1.520786023,-3.847983522
T20-12-2021,0,62,0.041627171,1.626828058,-3.833888844
T20-12-2021,0,63,0.026820988,1.732870094,-3.824870302
T20-12-2021,0,64,0.012014805,1.838912129,-3.832142029
T20-12-2021,0,65,-0.002791378,1.944954164,-3.773952271
T20-12-2021,0,66,-0.017597562,2.0509962,-3.769793142
T20-12-2021,0,67,-0.032403745,2.157038235,-3.877791381
T20-12-2021,0,68,-0.047209928,2.26308027,-3.92530895
T20-12-2021,0,69,-0.062016111,2.369122305,-3.938499922
T20-12-2021,0,70,-0.076822294,2.475164341,-3.895398983
T20-12-2021,0,71,-0.091628477,2.581206376,-3.838793003
T20-12-2021,0,72,-0.106434661,2.687248411,-3.763832724
T20-12-2021,0,73,-0.121240844,2.793290447,-3.699937044
T20-12-2021,0,74,-0.136047027,2.899332482,-3.796910319
T20-12-2021,0,75,-0.15085321,3.005374517,-3.885589896
T20-12-2021,0,76,-0.165659393,3.111416553,-3.901682424
T20-12-2021,0,77,-0.180465576,3.217458588,-3.883132554
T20-12-2021,0,78,-0.195271759,3.323500623,-3.965676569
T20-12-2021,0,79,-0.210077943,3.429542659,-3.947460107
T20-12-2021,0,80,-0.224884126,3.535584694,-3.945343425
T20-12-2021,0,81,-0.239690309,3.641626729,-3.906067808
T20-12-2021,0,82,-0.254496492,3.747668765,-3.94707864
T20-12-2021,0,83,-0.269302675,3.8537108,-3.952324663
T20-12-2021,0,84,-0.284108858,3.959752835,-3.90657155
T20-12-2021,0,85,-0.298915041,4.06579487,-3.877785333
T20-12-2021,0,86,-0.313721225,4.171836906,-3.840057962
T20-12-2021,0,87,-0.328527408,4.277878941,-4.040794963
T20-12-2021,0,88,-0.343333591,4.383920976,-4.141284576
T20-12-2021,0,89,-0.358139774,4.489963012,-4.047415484
T20-12-2021,0,90,-0.372945957,4.596005047,-4.004433597
T20-12-2021,0,91,-0.38775214,4.702047082,-4.10800906
T20-12-2021,0,92,-0.402558323,4.808089118,-4.145638893
T20-12-2021,0,93,-0.417364507,4.914131153,-4.206429789
T20-12-2021,0,94,-0.43217069,5.020173188,-4.236304895
T20-12-2021,0,95,-0.446976873,5.126215224,-4.236183201
T20-12-2021,0,96,-0.461783056,5.232257259,-4.247261075
T20-12-2021,0,97,-0.476589239,5.338299294,-4.448967122
T20-12-2021,0,98,-0.491395422,5.44434133,-4.454149225
T20-12-2021,0,99,-0.506201605,5.550383365,-4.459660413
T20-12-2021,1,0,1.459522978,-4.877977553,-4.203170241
T20-12-2021,1,1,1.444716795,-4.771935518,-4.295986646
T20-12-2021,1,2,1.429910612,-4.665893483,-4.311566787
T20-12-2021,1,3,1.415104429,-4.559851447,-4.326621565
T20-12-2021,1,4,1.400298246,-4.453809412,-4.322330638
T20-12-2021,1,5,1.385492062,-4.347767377,-4.322330638
T20-12-2021,1,6,1.370685879,-4.241725342,-4.339923285
T20-12-2021,1,7,1.355879696,-4.135683306,-4.339923285
T20-12-2021,1,8,1.341073513,-4.029641271,-4.26662648
