site,transect,point,x,y,z
T20-10-2021,0,0,-9.371272295,-1.529392982,-4.857484379
T20-10-2021,0,1,-9.275618177,-1.465282444,-4.827871207
T20-10-2021,0,2,-9.179964059,-1.401171906,-4.867951401
T20-10-2021,0,3,-9.084309941,-1.337061368,-4.91344983
T20-10-2021,0,4,-8.988655822,-1.27295083,-5.02501789
T20-10-2021,0,5,-8.893001704,-1.208840291,-5.043033577
T20-10-2021,0,6,-8.797347586,-1.144729753,-5.099968335
T20-10-2021,0,7,-8.701693467,-1.080619215,-5.108536528
T20-10-2021,0,8,-8.606039349,-1.016508677,-5.105648648
T20-10-2021,0,9,-8.510385231,-0.952398139,-5.105648648
T20-10-2021,0,10,-8.414731113,-0.888287601,-5.121550084
T20-10-2021,0,11,-8.319076994,-0.824177063,-5.083394703
T20-10-2021,0,12,-8.223422876,-0.760066525,-5.071628111
T20-10-2021,0,13,-8.127768758,-0.695955986,-5.031686706
T20-10-2021,0,14,-8.03211464,-0.631845448,-5.031686706
T20-10-2021,0,15,-7.936460521,-0.56773491,-5.034086889
T20-10-2021,0,16,-7.840806403,-0.503624372,-5.03182136
T20-10-2021,0,17,-7.745152285,-0.439513834,-5.03372437
T20-10-2021,0,18,-7.649498166,-0.375403296,-5.0336543
T20-10-2021,0,19,-7.553844048,-0.311292758,-5.0336543
T20-10-2021,0,20,-7.45818993,-0.24718222,-5.04167109
T20-10-2021,0,21,-7.362535812,-0.183071681,-4.998866778
T20-10-2021,0,22,-7.266881693,-0.118961143,-4.952084119
T20-10-2021,0,23,-7.171227575,-0.054850605,-4.949509046
T20-10-2021,0,24,-7.075573457,0.009259933,-4.93466166
T20-10-2021,0,25,-6.979919338,0.073370471,-4.910644847
T20-10-2021,0,26,-6.88426522,0.137481009,-4.849615698
T20-10-2021,0,27,-6.788611102,0.201591547,-4.849615698
T20-10-2021,0,28,-6.692956984,0.265702085,-4.821882479
T20-10-2021,0,29,-6.597302865,0.329812624,-4.762974167
T20-10-2021,0,30,-6.501648747,0.393923162,-4.692322622
T20-10-2021,0,31,-6.405994629,0.4580337,-4.662999615
T20-10-2021,0,32,-6.31034051,0.522144238,-4.702525727
T20-10-2021,0,33,-6.214686392,0.586254776,-4.552866177
T20-10-2021,0,34,-6.119032274,0.650365314,-4.37824923
T20-10-2021,0,35,-6.023378156,0.714475852,-4.324605649
T20-10-2021,0,36,-5.927724037,0.77858639,-4.324605649
T20-10-2021,0,37,-5.832069919,0.842696928,-4.345217231
T20-10-2021,0,38,-5.736415801,0.906807467,-4.323081707
T20-10-2021,0,39,-5.640761683,0.970918005,-4.278662785
T20-10-2021,0,40,-5.545107564,1.035028543,-4.333955044
T20-10-2021,0,41,-5.449453446,1.099139081,-4.448244434
T20-10-2021,0,42,-5.353799328,1.163249619,-4.630829674
T20-10-2021,0,43,-5.258145209,1.227360157,-4.630829674
T20-10-2021,0,44,-5.162491091,1.291470695,-4.555527527
T20-10-2021,0,45,-5.066836973,1.355581233,-4.724259369
T20-10-2021,0,46,-4.971182855,1.419691772,-4.706348328
T20-10-2021,0,47,-4.875528736,1.48380231,-4.656872545
T20-10-2021,0,48,-4.779874618,1.547912848,-4.656872545
T20-10-2021,0,49,-4.6842205,1.612023386,-4.75841525
T20-10-2021,0,50,-4.588566381,1.676133924,-4.760064502
T20-10-2021,0,51,-4.492912263,1.740244462,-4.760520092
T20-10-2021,0,52,-4.397258145,1.804355,-4.785768362
T20-10-2021,0,53,-4.301604027,1.868465538,-4.785768362
T20-10-2021,0,54,-4.205949908,1.932576077,-4.809520067
T20-10-2021,0,55,-4.11029579,1.996686615,-4.905962294
T20-10-2021,0,56,-4.014641672,2.060797153,-4.914439097
T20-10-2021,0,57,-3.918987554,2.124907691,-4.8411907
T20-10-2021,0,58,-3.823333435,2.189018229,-4.769871158
T20-10-2021,0,59,-3.727679317,2.253128767,-4.734458701
T20-10-2021,0,60,-3.632025199,2.317239305,-4.763743988
T20-10-2021,0,61,-3.53637108,2.381349843,-4.763743988
T20-10-2021,0,62,-3.440716962,2.445460382,-4.739646783
T20-10-2021,0,63,-3.345062844,2.50957092,-4.739646783
T20-10-2021,0,64,-3.249408726,2.573681458,-4.500073066
T20-10-2021,0,65,-3.153754607,2.637791996,-4.503938557
T20-10-2021,0,66,-3.058100489,2.701902534,-4.569811015
T20-10-2021,0,67,-2.962446371,2.766013072,-4.668108899
T20-10-2021,0,68,-2.866792252,2.83012361,-4.53571587
T20-10-2021,0,69,-2.771138134,2.894234148,-4.53571587
T20-10-2021,0,70,-2.675484016,2.958344686,-4.729840219
T20-10-2021,0,71,-2.579829898,3.022455225,-4.773840288
T20-10-2021,0,72,-2.484175779,3.086565763,-4.852745947
T20-10-2021,0,73,-2.388521661,3.150676301,-4.881625165
T20-10-2021,0,74,-2.292867543,3.214786839,-4.920689289
T20-10-2021,0,75,-2.197213425,3.278897377,-4.977799795
T20-10-2021,0,76,-2.101559306,3.343007915,-5.009615444
T20-10-2021,0,77,-2.005905188,3.407118453,-5.009615444
T20-10-2021,0,78,-1.91025107,3.471228991,-4.967656378
T20-10-2021,0,79,-1.814596951,3.53533953,-4.967656378
T20-10-2021,0,80,-1.718942833,3.599450068,-4.945494629
T20-10-2021,0,81,-1.623288715,3.663560606,-4.960297451
T20-10-2021,0,82,-1.527634597,3.727671144,-4.902348444
T20-10-2021,0,83,-1.431980478,3.791781682,-4.884697024
T20-10-2021,0,84,-1.33632636,3.85589222,-4.884697024
T20-10-2021,0,85,-1.240672242,3.920002758,-4.885004273
T20-10-2021,0,86,-1.145018123,3.984113296,-4.882099046
T20-10-2021,0,87,-1.049364005,4.048223835,-4.883767896
T20-10-2021,0,88,-0.953709887,4.112334373,-4.913264372
T20-10-2021,0,89,-0.858055769,4.176444911,-4.87011256
T20-10-2021,0,90,-0.76240165,4.240555449,-4.864971379
T20-10-2021,0,91,-0.666747532,4.304665987,-4.879792437
T20-10-2021,0,92,-0.571093414,4.368776525,-4.973262259
T20-10-2021,0,93,-0.475439296,4.432887063,-4.973262259
T20-10-2021,0,94,-0.379785177,4.496997601,-4.983424481
T20-10-2021,0,95,-0.284131059,4.56110814,-4.99036768
T20-10-2021,0,96,-0.188476941,4.625218678,-4.975786244
T20-10-2021,0,97,-0.092822822,4.689329216,-4.929745211
T20-10-2021,0,98,0.002831296,4.753439754,-4.96830957
T20-10-2021,0,99,0.098485414,4.817550292,-4.992623272
T20-10-2021,1,0,-9.069036901,-1.980333825,-4.881084926
T20-10-2021,1,1,-8.973382783,-1.916223287,-4.877231779
T20-10-2021,1,2,-8.877728665,-1.852112749,-4.920678458
T20-10-2021,1,3,-8.782074547,-1.788002211,-4.951422843
T20-10-2021,1,4,-8.686420428,-1.723891673,-5.000352126
T20-10-2021,1,5,-8.59076631,-1.659781135,-4.999811295
T20-10-2021,1,6,-8.495112192,-1.595670597,-5.003727531
T20-10-2021,1,7,-8.399458073,-1.531560058,-5.000990794
T20-10-2021,1,8,-8.303803955,-1.46744952,-5.001346266
T20-10-2021,1,9,-8.208149837,-1.403338982,-5.052925332
T20-10-2021,1,10,-8.112495719,-1.339228444,-5.042350213
T20-10-2021,1,11,-8.0168416,-1.275117906,-5.01958807
T20-10-2021,1,12,-7.921187482,-1.211007368,-5.009328955
T20-10-2021,1,13,-7.825533364,-1.14689683,-4.999394405
T20-10-2021,1,14,-7.729879246,-1.082786292,-4.976698091
T20-10-2021,1,15,-7.634225127,-1.018675753,-4.977384146
T20-10-2021,1,16,-7.538571009,-0.954565215,-4.970960837
T20-10-2021,1,17,-7.442916891,-0.890454677,-4.966202409
T20-10-2021,1,18,-7.347262772,-0.826344139,-4.899030271
T20-10-2021,1,19,-7.251608654,-0.762233601,-4.884611063
T20-10-2021,1,20,-7.155954536,-0.698123063,-4.856287495
T20-10-2021,1,21,-7.060300418,-0.634012525,-4.648644379
T20-10-2021,1,22,-6.964646299,-0.569901987,-4.92334859
T20-10-2021,1,23,-6.868992181,-0.505791449,-4.877395938
T20-10-2021,1,24,-6.773338063,-0.44168091,-4.873540097
T20-10-2021,1,25,-6.677683944,-0.377570372,-4.853851994
T20-10-2021,1,26,-6.582029826,-0.313459834,-4.872594054
T20-10-2021,1,27,-6.486375708,-0.249349296,-4.829723179
T20-10-2021,1,28,-6.39072159,-0.185238758,-4.774529797
T20-10-2021,1,29,-6.295067471,-0.12112822,-4.677894341
T20-10-2021,1,30,-6.199413353,-0.057017682,-4.67732899
T20-10-2021,1,31,-6.103759235,0.007092856,-4.67732899
T20-10-2021,1,32,-6.008105116,0.071203395,-4.525446139
T20-10-2021,1,33,-5.912450998,0.135313933,-4.518294364
T20-10-2021,1,34,-5.81679688,0.199424471,-4.518294364
T20-10-2021,1,35,-5.721142762,0.263535009,-4.513588661
T20-10-2021,1,36,-5.625488643,0.327645547,-4.513588661
T20-10-2021,1,37,-5.529834525,0.391756085,-4.551692233
T20-10-2021,1,38,-5.434180407,0.455866623,-4.582395899
T20-10-2021,1,39,-5.338526289,0.519977161,-4.487819826
T20-10-2021,1,40,-5.24287217,0.5840877,-4.384227431
T20-10-2021,1,41,-5.147218052,0.648198238,-4.384227431
T20-10-2021,1,42,-5.051563934,0.712308776,-4.393813224
T20-10-2021,1,43,-4.955909815,0.776419314,-4.559528237
T20-10-2021,1,44,-4.860255697,0.840529852,-4.433495514
T20-10-2021,1,45,-4.764601579,0.90464039,-4.433495514
T20-10-2021,1,46,-4.668947461,0.968750928,-4.61415082
T20-10-2021,1,47,-4.573293342,1.032861466,-4.723798285
T20-10-2021,1,48,-4.477639224,1.096972005,-4.779070158
T20-10-2021,1,49,-4.381985106,1.161082543,-4.750169693
T20-10-2021,1,50,-4.286330987,1.225193081,-4.696560622
T20-10-2021,1,51,-4.190676869,1.289303619,-4.664876596
T20-10-2021,1,52,-4.095022751,1.353414157,-4.620087433
T20-10-2021,1,53,-3.999368633,1.417524695,-4.60000987
T20-10-2021,1,54,-3.903714514,1.481635233,-4.331434206
T20-10-2021,1,55,-3.808060396,1.545745771,-4.337174656
T20-10-2021,1,56,-3.712406278,1.609856309,-4.349160072
T20-10-2021,1,57,-3.61675216,1.673966848,-4.187315132
T20-10-2021,1,58,-3.521098041,1.738077386,-4.232187197
T20-10-2021,1,59,-3.425443923,1.802187924,-4.508035258
T20-10-2021,1,60,-3.329789805,1.866298462,-4.508035258
T20-10-2021,1,61,-3.234135686,1.930409,-4.608120146
T20-10-2021,1,62,-3.138481568,1.994519538,-4.690248625
