site,transect,point,x,y,z
M43-66-2021,0,0,-3.792756551,4.70644637,-3.772714019
M43-66-2021,0,1,-3.688787475,4.702594514,-3.768141085
M43-66-2021,0,2,-3.584818398,4.698742658,-3.765240431
M43-66-2021,0,3,-3.480849322,4.694890802,-3.817357754
M43-66-2021,0,4,-3.376880245,4.691038945,-3.889055157
M43-66-2021,0,5,-3.272911169,4.687187089,-3.87491749
M43-66-2021,0,6,-3.168942092,4.683335233,-3.87491749
M43-66-2021,0,7,-3.064973015,4.679483377,-3.877678339
M43-66-2021,0,8,-2.961003939,4.675631521,-4.116031666
M43-66-2021,0,9,-2.857034862,4.671779665,-4.3834795
M43-66-2021,0,10,-2.753065786,4.667927809,-4.502806113
M43-66-2021,0,11,-2.649096709,4.664075953,-4.495289892
M43-66-2021,0,12,-2.545127633,4.660224097,-4.477629312
M43-66-2021,0,13,-2.441158556,4.656372241,-4.450552735
M43-66-2021,0,14,-2.33718948,4.652520384,-4.514099085
M43-66-2021,0,15,-2.233220403,4.648668528,-4.494958823
M43-66-2021,0,16,-2.129251327,4.644816672,-4.477194734
M43-66-2021,0,17,-2.02528225,4.640964816,-4.443087777
M43-66-2021,0,18,-1.921313173,4.63711296,-4.366312434
M43-66-2021,0,19,-1.817344097,4.633261104,-4.31528085
M43-66-2021,0,20,-1.71337502,4.629409248,-4.312481395
M43-66-2021,0,21,-1.609405944,4.625557392,-4.29721272
M43-66-2021,0,22,-1.505436867,4.621705536,-4.273357947
M43-66-2021,0,23,-1.401467791,4.61785368,-3.851488755
M43-66-2021,0,24,-1.297498714,4.614001824,-3.836728174
M43-66-2021,0,25,-1.193529638,4.610149967,-3.718103787
M43-66-2021,0,26,-1.089560561,4.606298111,-3.718103787
M43-66-2021,0,27,-0.985591485,4.602446255,-3.679735921
M43-66-2021,0,28,-0.881622408,4.598594399,-3.610178734
M43-66-2021,0,29,-0.777653331,4.594742543,-3.477331047
M43-66-2021,0,30,-0.673684255,4.590890687,-3.428269787
M43-66-2021,0,31,-0.569715178,4.587038831,-3.428269787
M43-66-2021,0,32,-0.465746102,4.583186975,-4.340672995
M43-66-2021,0,33,-0.361777025,4.579335119,-4.336881456
M43-66-2021,0,34,-0.257807949,4.575483263,-4.127422411
M43-66-2021,0,35,-0.153838872,4.571631406,-3.944354574
M43-66-2021,0,36,-0.049869796,4.56777955,-3.93719964
M43-66-2021,0,37,0.054099281,4.563927694,-3.927526595
M43-66-2021,0,38,0.158068357,4.560075838,-3.967065857
M43-66-2021,0,39,0.262037434,4.556223982,-3.972879477
M43-66-2021,0,40,0.366006511,4.552372126,-4.076838336
M43-66-2021,0,41,0.469975587,4.54852027,-4.293403253
M43-66-2021,0,42,0.573944664,4.544668414,-4.24306533
M43-66-2021,0,43,0.67791374,4.540816558,-4.242848749
M43-66-2021,0,44,0.781882817,4.536964702,-4.246585079
M43-66-2021,0,45,0.885851893,4.533112845,-4.242706677
M43-66-2021,0,46,0.98982097,4.529260989,-4.242706677
M43-66-2021,0,47,1.093790046,4.525409133,-4.412865131
M43-66-2021,0,48,1.197759123,4.521557277,-4.470159774
M43-66-2021,0,49,1.301728199,4.517705421,-4.467130229
M43-66-2021,0,50,1.405697276,4.513853565,-4.384206276
M43-66-2021,0,51,1.509666352,4.510001709,-4.375111008
M43-66-2021,0,52,1.613635429,4.506149853,-4.357739682
M43-66-2021,0,53,1.717604506,4.502297997,-4.401378286
M43-66-2021,0,54,1.821573582,4.498446141,-4.403034071
M43-66-2021,0,55,1.925542659,4.494594284,-4.350221207
M43-66-2021,0,56,2.029511735,4.490742428,-4.321168405
M43-66-2021,0,57,2.133480812,4.486890572,-4.321168405
M43-66-2021,0,58,2.237449888,4.483038716,-4.456865947
M43-66-2021,0,59,2.341418965,4.47918686,-4.534242543
M43-66-2021,0,60,2.445388041,4.475335004,-4.534242543
M43-66-2021,0,61,2.549357118,4.471483148,-4.502138965
M43-66-2021,0,62,2.653326194,4.467631292,-4.491772328
M43-66-2021,0,63,2.757295271,4.463779436,-4.467532296
M43-66-2021,0,64,2.861264348,4.45992758,-4.431479222
M43-66-2021,0,65,2.965233424,4.456075723,-4.435864998
M43-66-2021,0,66,3.069202501,4.452223867,-4.420852276
M43-66-2021,0,67,3.173171577,4.448372011,-4.429093788
M43-66-2021,0,68,3.277140654,4.444520155,-4.413197069
M43-66-2021,0,69,3.38110973,4.440668299,-4.429256233
M43-66-2021,0,70,3.485078807,4.436816443,-4.518819119
M43-66-2021,0,71,3.589047883,4.432964587,-4.497876486
M43-66-2021,0,72,3.69301696,4.429112731,-4.481482464
M43-66-2021,0,73,3.796986036,4.425260875,-4.474451516
M43-66-2021,0,74,3.900955113,4.421409019,-4.526130897
M43-66-2021,0,75,4.00492419,4.417557162,-4.472692825
M43-66-2021,0,76,4.108893266,4.413705306,-4.456979747
M43-66-2021,0,77,4.212862343,4.40985345,-4.284415837
M43-66-2021,0,78,4.316831419,4.406001594,-4.284415837
M43-66-2021,0,79,4.420800496,4.402149738,-4.379750484
M43-66-2021,0,80,4.524769572,4.398297882,-4.404782838
M43-66-2021,0,81,4.628738649,4.394446026,-4.473946608
M43-66-2021,0,82,4.732707725,4.39059417,-4.473946608
M43-66-2021,0,83,4.836676802,4.386742314,-4.340858521
M43-66-2021,0,84,4.940645878,4.382890458,-4.222214448
M43-66-2021,0,85,5.044614955,4.379038601,-4.149574376
M43-66-2021,0,86,5.148584032,4.375186745,-4.149574376
M43-66-2021,0,87,5.252553108,4.371334889,-4.195607663
M43-66-2021,0,88,5.356522185,4.367483033,-4.244607169
M43-66-2021,0,89,5.460491261,4.363631177,-4.382469677
M43-66-2021,0,90,5.564460338,4.359779321,-4.364007444
M43-66-2021,0,91,5.668429414,4.355927465,-4.353165441
M43-66-2021,0,92,5.772398491,4.352075609,-4.304347581
M43-66-2021,0,93,5.876367567,4.348223753,-4.286622111
M43-66-2021,0,94,5.980336644,4.344371897,-4.286622111
M43-66-2021,0,95,6.08430572,4.34052004,-4.257863439
M43-66-2021,0,96,6.188274797,4.336668184,-4.25506428
M43-66-2021,0,97,6.292243874,4.332816328,-4.15337779
M43-66-2021,0,98,6.39621295,4.328964472,-4.152357553
M43-66-2021,0,99,6.500182027,4.325112616,-4.286923119
M43-66-2021,1,0,-3.810915301,4.216306438,-3.848309262
M43-66-2021,1,1,-3.706946225,4.212454582,-3.778451601
M43-66-2021,1,2,-3.602977148,4.208602725,-3.826579444
M43-66-2021,1,3,-3.499008072,4.204750869,-3.830585615
M43-66-2021,1,4,-3.395038995,4.200899013,-3.848764716
M43-66-2021,1,5,-3.291069919,4.197047157,-3.849848116
M43-66-2021,1,6,-3.187100842,4.193195301,-3.873223161
M43-66-2021,1,7,-3.083131766,4.189343445,-3.873223161
M43-66-2021,1,8,-2.979162689,4.185491589,-3.878238951
M43-66-2021,1,9,-2.875193613,4.181639733,-4.534549307
M43-66-2021,1,10,-2.771224536,4.177787877,-4.541165942
M43-66-2021,1,11,-2.667255459,4.173936021,-4.492540819
M43-66-2021,1,12,-2.563286383,4.170084164,-4.492540819
M43-66-2021,1,13,-2.459317306,4.166232308,-4.47553302
M43-66-2021,1,14,-2.35534823,4.162380452,-4.47553302
M43-66-2021,1,15,-2.251379153,4.158528596,-4.469156282
M43-66-2021,1,16,-2.147410077,4.15467674,-4.464723991
M43-66-2021,1,17,-2.043441,4.150824884,-4.464723991
M43-66-2021,1,18,-1.939471924,4.146973028,-4.362341507
M43-66-2021,1,19,-1.835502847,4.143121172,-4.339257305
M43-66-2021,1,20,-1.731533771,4.139269316,-4.195949517
